source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
عُبُور,3ubuur,3abuur,False,6,6,0-9,0-9,harakat_top_prediction
اِحْذِف,2i7zif,2i7zif,True,7,6,0-9,0-9,harakat_top_prediction
خَاب,khaab,khaab,True,4,5,0-9,0-9,harakat_top_prediction
قَلِّل,qulal,qallil,False,6,5,0-9,0-9,harakat_top_prediction
تَوَارِيخ,tawaariikh,tawaariikh,True,9,10,0-9,10-19,harakat_top_prediction
زَرَم,zirim,zarram,False,5,5,0-9,0-9,harakat_top_prediction
نَظَافِة,nadaafe,nadaafe,True,8,7,0-9,0-9,harakat_top_prediction
زي الديم عَالطَّاحُونِة,zayy 2iddiim 3attaa7uune,zayy 2idduu3 minaatti7,False,23,24,20-29,20-29,harakat_top_prediction
لَوكَس,luks,lookas,False,6,4,0-9,0-9,harakat_top_prediction
يِنْكِشِح,yinkishi7,yinkishi7,True,9,9,0-9,0-9,harakat_top_prediction
هَبْوَقَة,habwaqka,habwagkqa,False,9,8,0-9,0-9,harakat_top_prediction
سَمَط,sammit,sammat,False,5,6,0-9,0-9,harakat_top_prediction
لَحْمَسِة,la7mase,la7mase,True,9,7,0-9,0-9,harakat_top_prediction
عَجَّز,3ijiz,3ajjaz,False,6,5,0-9,0-9,harakat_top_prediction
بَزَّازِة,bazzaaze,bazzaaze,True,9,8,0-9,0-9,harakat_top_prediction
خَوص,khuwas,khoos,False,4,6,0-9,0-9,harakat_top_prediction
حَرَاث,7raath,7araath,False,6,6,0-9,0-9,harakat_top_prediction
صَايِر مثل البَلَّونِة,saayir mitil 2ilballoone,saayir mitil binnawil,False,22,24,20-29,20-29,harakat_top_prediction
دَنُو,dunu,danu,False,5,4,0-9,0-9,harakat_top_prediction
يِتْفَرَّز,yitfarraz,yitfarraz,True,10,9,10-19,0-9,harakat_top_prediction
صَابُونِة الرُّكْبِة,saabuunit 2irrukbe,saabuune 2irrukabe,False,20,18,20-29,10-19,harakat_top_prediction
تْوَاعَد,twaa3ad,twaa3ad,True,8,7,0-9,0-9,harakat_top_prediction
أَعْطَى كِلْمِة,2a3ta kilme,2a3ti kilme,False,15,11,10-19,10-19,harakat_top_prediction
هَبَط,habat,habbat,False,5,5,0-9,0-9,harakat_top_prediction
أَعْلَن,2a3lan,2a3lan,True,7,6,0-9,0-9,harakat_top_prediction
يِبْقَى,yibqa,ybaqqi,False,7,5,0-9,0-9,harakat_top_prediction
زي البَفْتِة,zayy 2ilbafte,zeel bafte,False,12,13,10-19,10-19,harakat_top_prediction
سَبَط,sibit,sabbat,False,5,5,0-9,0-9,harakat_top_prediction
عقله بيوزن بلد,3aqlo byuuzin balad,3aqlal biduun bizilo,False,14,19,10-19,10-19,harakat_top_prediction
مْكَرْكَز,mkarkaz,mkarkiz,False,9,7,0-9,0-9,harakat_top_prediction
ينَتِّش,ynattish,ynattish,True,7,8,0-9,0-9,harakat_top_prediction
يحَلْقِم,y7alqim,y7alqim,True,8,7,0-9,0-9,harakat_top_prediction
ينَوِّد,ynuud,ynawwid,False,7,5,0-9,0-9,harakat_top_prediction
وَغَد,waghid,waghghid,False,5,6,0-9,0-9,harakat_top_prediction
يسَفْلِق,ysafliq,ysafliq,True,8,7,0-9,0-9,harakat_top_prediction
اِتْرَزَّق,2itrazzaq,2itrazzaq,True,10,9,10-19,0-9,harakat_top_prediction
يبَخِّت,ybakhkhit,ybakhkhit,True,7,9,0-9,0-9,harakat_top_prediction
اِسْتَسْخَف,2istaskhif,2istaskhif,True,11,10,10-19,10-19,harakat_top_prediction
ظَنّ,zann,dinn,False,4,4,0-9,0-9,harakat_top_prediction
تَأْخِير,ta2khiir,ta2khiir,True,8,8,0-9,0-9,harakat_top_prediction
يِتْفَرَّج,yitfarraj,yitfarraj,True,10,9,10-19,0-9,harakat_top_prediction
مَحَر,ma77ar,ma7ar,False,5,6,0-9,0-9,harakat_top_prediction
سَلَّاكِة,sallatshe,sallaake,False,9,9,0-9,0-9,harakat_top_prediction
شَوَّاطَة,shawwaata,shwaata,False,9,9,0-9,0-9,harakat_top_prediction
يدَرْوِن,ydarwin,ydarwin,True,8,7,0-9,0-9,harakat_top_prediction
يِتْرَحَّل,yitra77al,yitra77al,True,10,9,10-19,0-9,harakat_top_prediction
مُجْتَمَع,mujtama3,mujtami3,False,9,8,0-9,0-9,harakat_top_prediction
تَقْصِيب,taqsiib,taqsiib,True,8,7,0-9,0-9,harakat_top_prediction
اِسْتَرّ,2ustur,2istarr,False,8,6,0-9,0-9,harakat_top_prediction
اِنْلِحِش,2inli7ish,2inla7ash,False,9,9,0-9,0-9,harakat_top_prediction
يعَطِّن,y3attin,y3attin,True,7,7,0-9,0-9,harakat_top_prediction
يِتْسَلْبَط,yitsalbat,yitsalbat,True,11,9,10-19,0-9,harakat_top_prediction
اِرْبِك,2irbik,2irbik,True,7,6,0-9,0-9,harakat_top_prediction
رَمَش,rimish,rammash,False,5,6,0-9,0-9,harakat_top_prediction
كل مَا دق الكوز بَالجَرَّة,kull maa daqq 2ilkuuz biljarra,kull 2iddaraa biqaz wajame kaab 2il kazbbbb,False,26,30,20-29,30-39,harakat_top_prediction
يِحْتِمِي,yi7timi,yi7timi,True,9,7,0-9,0-9,harakat_top_prediction
تْحَزْلَط,t7azlat,t7azlat,True,9,7,0-9,0-9,harakat_top_prediction
بَطَّاقَة,bitaaqa,battaaqa,False,9,7,0-9,0-9,harakat_top_prediction
اِتْكَلْكَع,2itkalka3,2itkalka3,True,11,9,10-19,0-9,harakat_top_prediction
لَبَّخ,labbikh,labbakh,False,6,7,0-9,0-9,harakat_top_prediction
اِلْغِي,2ilghi,2ilghi,True,7,6,0-9,0-9,harakat_top_prediction
جَوَارِي,jawaari,jawaari,True,8,7,0-9,0-9,harakat_top_prediction
صَوَانِي,sawaani,sawaani,True,8,7,0-9,0-9,harakat_top_prediction
رَابِط,raabat,raabit,False,6,6,0-9,0-9,harakat_top_prediction
دِين,deen,dayyin,False,4,4,0-9,0-9,harakat_top_prediction
يِتْعَتْرَس,yit3atras,yit3atras,True,11,9,10-19,0-9,harakat_top_prediction
اُشْكُر,2ishkur,2ushkur,False,7,7,0-9,0-9,harakat_top_prediction
حَمَام,7ammaam,7ammaam,True,6,7,0-9,0-9,harakat_top_prediction
فَقَش,faqqish,faqqash,False,5,7,0-9,0-9,harakat_top_prediction
اِتْشَفَّط,2itshaffat,2itshaffat,True,10,10,10-19,10-19,harakat_top_prediction
مْزَرْقِن,mzargin,mzargin,True,9,7,0-9,0-9,harakat_top_prediction
خَطِّئ,khatti2,khatti2,True,6,7,0-9,0-9,harakat_top_prediction
سَبَّات,subaat,sabbaat,False,7,6,0-9,0-9,harakat_top_prediction
يِتْسَنْفَر,yitsanfar,yitsanfar,True,11,9,10-19,0-9,harakat_top_prediction
كثر خيره,kattar kheero,ktir kheer,False,8,13,0-9,10-19,harakat_top_prediction
حَولَب,7oolib,7oolib,True,6,6,0-9,0-9,harakat_top_prediction
كَعْكَل,ka3kal,ka3kil,False,7,6,0-9,0-9,harakat_top_prediction
إِصْبَاع,2isbaa3,2isbaa3,True,8,7,0-9,0-9,harakat_top_prediction
خَلَى,khalla,khalla,True,5,6,0-9,0-9,harakat_top_prediction
خَرْطَش,khartish,khartish,True,7,8,0-9,0-9,harakat_top_prediction
حَفِّة,7iffe,7affe,False,6,5,0-9,0-9,harakat_top_prediction
اِتْجَذْمَر,2itdjadhmar,2itdjadhmar,True,11,11,10-19,10-19,harakat_top_prediction
أَجْوِدِة,2ajwide,2ajwide,True,9,7,0-9,0-9,harakat_top_prediction
اِسْتَحْقَر,2istaqar,2ista7qir,False,11,8,10-19,0-9,harakat_top_prediction
مِيطِي,miiti,miiti,True,6,5,0-9,0-9,harakat_top_prediction
تْوَافَق,twaafaq,twaafaq,True,8,7,0-9,0-9,harakat_top_prediction
يِتْوَافَد,yitwaafad,yitwaafad,True,10,9,10-19,0-9,harakat_top_prediction
مِتْذَكِّر,mitzakkir,mitzdakkir,False,10,9,10-19,0-9,harakat_top_prediction
يِتْمَخْلَع,yitmakhla3,yitmakhla3,True,11,10,10-19,10-19,harakat_top_prediction
فَاقَى,faaqka,faaqa,False,6,6,0-9,0-9,harakat_top_prediction
بَضَّاعَة,bdaa3a,baddaa3a,False,9,6,0-9,0-9,harakat_top_prediction
صَنْدُوق العَجَب,sanduuq 2il3ajab,sanduuq 2il3ajab,True,16,16,10-19,10-19,harakat_top_prediction
صَوَّاب,sawwaab,suwwaab,False,7,7,0-9,0-9,harakat_top_prediction
يطَرْبِق,ytarbiq,ytarbiq,True,8,7,0-9,0-9,harakat_top_prediction
يحَجِّز,yu7juz,y7ajjiz,False,7,6,0-9,0-9,harakat_top_prediction
أَول الرُّقيص حَجَلَان,2awwal 2irruqees 7adjalaan,2awwal 2irruqs 2iljana7ani,False,22,26,20-29,20-29,harakat_top_prediction
يشَخْبِط,yshakhbit,yshakhbit,True,8,9,0-9,0-9,harakat_top_prediction
جَاح,jaa7,jaa7,True,4,4,0-9,0-9,harakat_top_prediction
فَاتح صِدْرُه,faati7 sidro,faat7it sidro,False,13,12,10-19,10-19,harakat_top_prediction
اِبْلَع,2ibla3,2ibla3,True,7,6,0-9,0-9,harakat_top_prediction
يِخْلَع,yikhla3,ykhalli3,False,7,7,0-9,0-9,harakat_top_prediction
مَتِّن,mitin,mattan,False,6,5,0-9,0-9,harakat_top_prediction
دَبْسَاتُه جَمِين,dibsaato jaamdiin,dabsaat mijhiin,False,17,17,10-19,10-19,harakat_top_prediction
اُؤْجَر,2u2jar,2u2jur,False,7,6,0-9,0-9,harakat_top_prediction
مُصْفَار,misfaar,musfaar,False,8,7,0-9,0-9,harakat_top_prediction
أَسْرَى,2asra,2asra,True,7,5,0-9,0-9,harakat_top_prediction
اِنْفِجِر,2infajar,2infijir,False,9,8,0-9,0-9,harakat_top_prediction
سَمَّد,sammad,sammad,True,6,6,0-9,0-9,harakat_top_prediction
يِتْسَعْدَن,yitsa3dan,yitsa3dan,True,11,9,10-19,0-9,harakat_top_prediction
يمَنْكِر,ymankir,ymankir,True,8,7,0-9,0-9,harakat_top_prediction
يِتْجَنَّد,yitjannad,yitjannad,True,10,9,10-19,0-9,harakat_top_prediction
مثل الشعرة من العجينة,mitil 2ishsha3ra min 2il3ajiine,mitil 2ishsha3ra min 2iljeenene,False,21,31,20-29,30-39,harakat_top_prediction
كَبّ مِن عِنْد الرَّبّ,kabb min 3ind 2irrab,kabb min 3arrad binal,False,22,20,20-29,20-29,harakat_top_prediction
تَحْذِير,ta7ziir,ta7ziir,True,8,7,0-9,0-9,harakat_top_prediction
فَرْفِط,farfat,farfit,False,7,6,0-9,0-9,harakat_top_prediction
الحَيِّة برَاسُوح,2il7ayaa ribi7 wukhasaara,2il7ayye bruus 2i7as,False,17,25,10-19,20-29,harakat_top_prediction
اِفْقَه,2ifqah,2ifqah,True,7,6,0-9,0-9,harakat_top_prediction
فَهْلَق,fahliq,fahlaq,False,7,6,0-9,0-9,harakat_top_prediction
اِسْتَشْهَد,2istashhad,2istashhid,False,11,10,10-19,10-19,harakat_top_prediction
اُكْرُش,2ikrush,2ukrush,False,7,7,0-9,0-9,harakat_top_prediction
لَزَّم,lazzim,lazzam,False,6,6,0-9,0-9,harakat_top_prediction
يطَوِّق,ytawwiq,ytawwiq,True,7,7,0-9,0-9,harakat_top_prediction
تْصَرَّف,tasarruf,tsarraf,False,8,8,0-9,0-9,harakat_top_prediction
سَفَّه,saffah,saffih,False,6,6,0-9,0-9,harakat_top_prediction
فَطَّس,fatas,fattas,False,6,5,0-9,0-9,harakat_top_prediction
مِتْغَيِّر,mitghayyir,mitghayyir,True,10,10,10-19,10-19,harakat_top_prediction
غَشَّم,ghashshim,ghashshim,True,6,9,0-9,0-9,harakat_top_prediction
اِقْتِل,2iqtul,2iqtal,False,7,6,0-9,0-9,harakat_top_prediction
يِرْفَع,yraffi3,yirfa3,False,7,7,0-9,0-9,harakat_top_prediction
يجَمِّد,ymajjid,yjammid,False,7,7,0-9,0-9,harakat_top_prediction
دِيك,dayyak,diik,False,4,6,0-9,0-9,harakat_top_prediction
جَلْطَة,jalta,jalta,True,7,5,0-9,0-9,harakat_top_prediction
يوِدّ,ywidd,ywidd,True,5,5,0-9,0-9,harakat_top_prediction
يطَعِّم,yta33im,yta33im,True,7,7,0-9,0-9,harakat_top_prediction
قَحْمَز,ka7miz,qa7miz,False,7,6,0-9,0-9,harakat_top_prediction
فَرِيز,freezar,fariiz,False,6,7,0-9,0-9,harakat_top_prediction
رْمَال,rmaal,rmaal,True,6,5,0-9,0-9,harakat_top_prediction
اِحْظُر,2u7zur,2u7zur,True,7,6,0-9,0-9,harakat_top_prediction
حَقَائِق,7aqaa2iq,7aqaa2iq,True,8,8,0-9,0-9,harakat_top_prediction
دَارَت الشَّبَرَة,daarat 2ishshirbe,daarat 2ishshabara,False,17,17,10-19,10-19,harakat_top_prediction
اِنْقَرَا,2inqara,2inqira,False,9,7,0-9,0-9,harakat_top_prediction
صَالِة,saale,saale,True,6,5,0-9,0-9,harakat_top_prediction
اِنْحَقّ,2in7aqq,2in7aqq,True,8,7,0-9,0-9,harakat_top_prediction
زَبَّالِة,zbaale,zabbaale,False,9,6,0-9,0-9,harakat_top_prediction
جَمْرِة المَي,jamrit 2ilmayy,jamarit 2ilmaye,False,13,14,10-19,10-19,harakat_top_prediction
اِتْحَزَّب,2it7azzab,2it7azzab,True,10,9,10-19,0-9,harakat_top_prediction
سَنِّن,sunan,sannan,False,6,5,0-9,0-9,harakat_top_prediction
خَاطِئ,khaati2,khaati2,True,6,7,0-9,0-9,harakat_top_prediction
اِتْكَوَّم,2itkawwam,2itkawwam,True,10,9,10-19,0-9,harakat_top_prediction
عَوَاصِم,3awaasim,3awaasim,True,8,8,0-9,0-9,harakat_top_prediction
يِغْمَى,yighma,yighma,True,7,6,0-9,0-9,harakat_top_prediction
قَرِيد العِشّ,qreed 2il3ishsh,qariid 2ishsha3,False,13,15,10-19,10-19,harakat_top_prediction
حْبُوب الُّقَّال,7buub 2illuqaa7,7buub 2ilqal,False,16,15,10-19,10-19,harakat_top_prediction
يجُود,yjawwid,yjuud,False,5,7,0-9,0-9,harakat_top_prediction
يِنْقِي,ynaqqil,yinqi,False,7,7,0-9,0-9,harakat_top_prediction
مَرْدَغَة,mardagha,mardagha,True,9,8,0-9,0-9,harakat_top_prediction
مُضْطَهَد,muttahad,mutahdid,False,9,8,0-9,0-9,harakat_top_prediction
ذْبيحة العَقِد,dbii7it 2il3aqid,dbii7it 2il3aqde,False,14,16,10-19,10-19,harakat_top_prediction
فَلْتَان,faltaan,faltaan,True,8,7,0-9,0-9,harakat_top_prediction
كَبَّر,kabbar,kabbir,False,6,6,0-9,0-9,harakat_top_prediction
يِحْتَاس,yi7taas,yi7taas,True,8,7,0-9,0-9,harakat_top_prediction
خَطْوِة,khutwe,khatwe,False,7,6,0-9,0-9,harakat_top_prediction
حْوَاش,7waash,7waash,True,6,6,0-9,0-9,harakat_top_prediction
يِتْسَتَّر,yitsattar,yitsattar,True,10,9,10-19,0-9,harakat_top_prediction
يِنْشِفِي,yinshifi,yinshifi,True,9,8,0-9,0-9,harakat_top_prediction
تْكَعْبَل,tka3bal,tka3bal,True,9,7,0-9,0-9,harakat_top_prediction
مْزَرِّق,mzarriq,mzarriq,True,8,7,0-9,0-9,harakat_top_prediction
صُبَّارة بركة,subbaarit barake,subbaar barake,False,13,16,10-19,10-19,harakat_top_prediction
يشَرِّد,yushrud,ysharrid,False,7,7,0-9,0-9,harakat_top_prediction
يعَزِّم,yi3zim,y3azzim,False,7,6,0-9,0-9,harakat_top_prediction
مْعَجْرَم,m3ajram,m3ajrim,False,9,7,0-9,0-9,harakat_top_prediction
فَصَّص,fassis,fassis,True,6,6,0-9,0-9,harakat_top_prediction
اِسْتِقْرَار,2istiqraar,2istiqraar,True,12,10,10-19,10-19,harakat_top_prediction
خَنَافِس,khanaafis,khanaafis,True,8,9,0-9,0-9,harakat_top_prediction
نَوْرَنِة,nawrane,noorane,False,9,7,0-9,0-9,harakat_top_prediction
لَاوِق,laawaq,laawiq,False,6,6,0-9,0-9,harakat_top_prediction
سِيَادِة,siyaade,siyaade,True,8,7,0-9,0-9,harakat_top_prediction
خَبَز,khubiz,khabbaz,False,5,6,0-9,0-9,harakat_top_prediction
يِكْتِشِف,yiktishif,yiktishif,True,9,9,0-9,0-9,harakat_top_prediction
يِجْهَر,yijhar,yjahhir,False,7,6,0-9,0-9,harakat_top_prediction
مُغَيَّب,maghyab,mughayyib,False,8,7,0-9,0-9,harakat_top_prediction
تَصْلِيح,taslii7,taslii7,True,8,7,0-9,0-9,harakat_top_prediction
يِتْسَرْقَط,yitsarkat,yitsarqat,False,11,9,10-19,0-9,harakat_top_prediction
هَاي,haay,haay,True,4,4,0-9,0-9,harakat_top_prediction
اِسْتَجَار,2istajaar,2istajaar,True,10,9,10-19,0-9,harakat_top_prediction
أَرْدَى,2arda,2arda,True,7,5,0-9,0-9,harakat_top_prediction
اِسأل مجرب ولَا تسأل خبير,2is2al mjarrib wala tis2al khabiir,2isil 2ijmir bil2akhtuus 2ar,False,25,34,20-29,30-39,harakat_top_prediction
يفَلِّم,yiflam,yfallim,False,7,6,0-9,0-9,harakat_top_prediction
يِتْنَفَّش,yitfannash,yitnaffash,False,10,10,10-19,10-19,harakat_top_prediction
اِشْخَل,2ushkhul,2ishkhal,False,7,8,0-9,0-9,harakat_top_prediction
يدَنْقِر,ydanqir,ydanqir,True,8,7,0-9,0-9,harakat_top_prediction
يِسْتَيْسِر,yistaysir,yistaysir,True,11,9,10-19,0-9,harakat_top_prediction
طَقْطَق,taqtaq,taqtaq,True,7,6,0-9,0-9,harakat_top_prediction
زَوَّع,zawwa3,zawwi3,False,6,6,0-9,0-9,harakat_top_prediction
مَسَخ,massikh,massakh,False,5,7,0-9,0-9,harakat_top_prediction
مَاكِل,maakil,maakil,True,6,6,0-9,0-9,harakat_top_prediction
أَقْلَم,2aqlam,2aqlam,True,7,6,0-9,0-9,harakat_top_prediction
دَبَّر رَاسَك,dabbir raasak,dabbar raasak,False,13,13,10-19,10-19,harakat_top_prediction
عظمه من ذهب,3admo min dahab,3adim min dabahdo,False,11,15,10-19,10-19,harakat_top_prediction
يِنْطِرِب,yintirib,yintirib,True,9,8,0-9,0-9,harakat_top_prediction
اِعْتِقَال,2i3tiqaal,2i3tiqaal,True,10,9,10-19,0-9,harakat_top_prediction
عَيِّش,3ayyish,3ayyish,True,6,7,0-9,0-9,harakat_top_prediction
حَوس,7uus,7oos,False,4,4,0-9,0-9,harakat_top_prediction
حَوِّيط,7awwiit,7awwiit,True,7,7,0-9,0-9,harakat_top_prediction
يعَقِّب,y3aqqib,y3aqqib,True,7,7,0-9,0-9,harakat_top_prediction
جلدة رَاسُه خميلِة,jildit raaso khmiile,jildar raaso miilekhe,False,18,20,10-19,20-29,harakat_top_prediction
ذبيحة القبر,dhabii7it 2ilqabir,bidii7a 2ilqabra,False,11,18,10-19,10-19,harakat_top_prediction
خَنْطَق,khantaq,khantaq,True,7,7,0-9,0-9,harakat_top_prediction
يلِسّ,yliss,yliss,True,5,5,0-9,0-9,harakat_top_prediction
بَرَاءَة,baraa2a,baraa2a,True,8,7,0-9,0-9,harakat_top_prediction
إِرْبُط إِصْبَعَك مْلِيح لَا بْيِدْمِي ولَا بِيقِيح,2irbut 2isba3ak mlii7 laa bidmi wala biqii7,2irbut 2il2i ma7biid yiquus bila3 mak la7,False,51,43,50-59,40-49,harakat_top_prediction
اِسْتَفْيِع,2istaya3,2istafyi3,False,11,8,10-19,0-9,harakat_top_prediction
مَعْجُون,ma3juun,ma3juun,True,8,7,0-9,0-9,harakat_top_prediction
حَطُّه تَحْت بَطَاه,7atto ta7it baato,7atto ta7tabbo,False,19,17,10-19,10-19,harakat_top_prediction
دَوَا,dawa,dawa,True,5,4,0-9,0-9,harakat_top_prediction
تَجْيِير,tajyiir,tajyiir,True,8,7,0-9,0-9,harakat_top_prediction
يحَسْحِس,y7as7is,y7as7is,True,8,7,0-9,0-9,harakat_top_prediction
تْلَحَّم,tla77am,tla77am,True,8,7,0-9,0-9,harakat_top_prediction
صَوبِة,sooba,soobe,False,6,5,0-9,0-9,harakat_top_prediction
يِنْفِي,yinfi,yinfi,True,7,5,0-9,0-9,harakat_top_prediction
سَخَط,sakhat,sakhkhit,False,5,6,0-9,0-9,harakat_top_prediction
بقرقعن عظَامه بقبره,biqarqi3in 3daamo bqabro,biqarqa3in 3dhamo bqaaro,False,19,24,10-19,20-29,harakat_top_prediction
أَحْبِة,2a7ibba,2a7be,False,7,7,0-9,0-9,harakat_top_prediction
لَبَنِة دَومَرَة,labane mdawwara,labane duurame,False,16,15,10-19,10-19,harakat_top_prediction
أَخَذ وِجِههَا,2akhad wijihha,2akhad wijhaad,False,14,14,10-19,10-19,harakat_top_prediction
نَهَج,nahhadj,nahhidj,False,5,7,0-9,0-9,harakat_top_prediction
اِعْتَق,2i3taq,2i3taq,True,7,6,0-9,0-9,harakat_top_prediction
دَغِّم,daghgham,daghgham,True,6,8,0-9,0-9,harakat_top_prediction
مَوَانِع,mawaani3,mawaani3,True,8,8,0-9,0-9,harakat_top_prediction
يآيِس,y2aayis,y2aayis,True,5,7,0-9,0-9,harakat_top_prediction
اِسْتَقْتَل,2istaqtil,2istaqtal,False,11,9,10-19,0-9,harakat_top_prediction
قَصْوَل,qaswil,qaswal,False,7,6,0-9,0-9,harakat_top_prediction
اُنْغُز,2inghazz,2unghuz,False,7,8,0-9,0-9,harakat_top_prediction
مْرَشَّح,murashshi7,mrashsha7,False,8,10,0-9,10-19,harakat_top_prediction
رَسَب,rasab,rassab,False,5,5,0-9,0-9,harakat_top_prediction
سْدُورَة,sduura,sduura,True,8,6,0-9,0-9,harakat_top_prediction
اِتْحَايَل,2it7aayal,2it7aayal,True,10,9,10-19,0-9,harakat_top_prediction
يقَرْقِض,yqarqid,yqarqid,True,8,7,0-9,0-9,harakat_top_prediction
عَبْهَر,3abhar,3abhar,True,7,6,0-9,0-9,harakat_top_prediction
ثَنَاء,thanaa2,tanaa2,False,6,7,0-9,0-9,harakat_top_prediction
اِسْتَضْعَف,2istad3if,2istad3af,False,11,9,10-19,0-9,harakat_top_prediction
اِحْتِفِل,2i7tifil,2i7tafal,False,9,8,0-9,0-9,harakat_top_prediction
إِسْكَافِي,2iskaafi,2iskaafi,True,10,8,10-19,0-9,harakat_top_prediction
مُنْخَار,minkhaar,munkhaar,False,8,8,0-9,0-9,harakat_top_prediction
مَقَام,maqaam,maqaam,True,6,6,0-9,0-9,harakat_top_prediction
غَلَّى,ghalla,ghalla,True,6,6,0-9,0-9,harakat_top_prediction
رَسْمِي,rasmi,rasmi,True,7,5,0-9,0-9,harakat_top_prediction
يلَطِّف,yultuf,ylattif,False,7,6,0-9,0-9,harakat_top_prediction
تْلَحْلَح,tla7la7,tla7la7,True,9,7,0-9,0-9,harakat_top_prediction
عَلَّك,3alak,3allik,False,6,5,0-9,0-9,harakat_top_prediction
يِفْتِرِي,yiftari,yiftiri,False,9,7,0-9,0-9,harakat_top_prediction
يبَلْطِق,ybaltik,ybaltiq,False,8,7,0-9,0-9,harakat_top_prediction
يصِيب,ysiib,ysiib,True,5,5,0-9,0-9,harakat_top_prediction
رَاقبه من وَالرَا,raaqabo minwara,raaqo binhamm 2ilwara,False,17,15,10-19,10-19,harakat_top_prediction
يقَتِّل,yiqtul,yqattil,False,7,6,0-9,0-9,harakat_top_prediction
يْلَاغِي,ylaaghi,ylaaghi,True,8,7,0-9,0-9,harakat_top_prediction
تْوَعَّك,twa33ak,twa33ak,True,8,7,0-9,0-9,harakat_top_prediction
أَمِّل,2ammil,2ammal,False,6,6,0-9,0-9,harakat_top_prediction
سِيَاسِة,siyaase,siyaase,True,8,7,0-9,0-9,harakat_top_prediction
قَمَّل,qamil,qammal,False,6,5,0-9,0-9,harakat_top_prediction
سَحَّاب,sa77aab,sa77aab,True,7,7,0-9,0-9,harakat_top_prediction
مُنْخَار,munkhaar,munkhaar,True,8,8,0-9,0-9,harakat_top_prediction
جَرَد,jarad,jarrad,False,5,5,0-9,0-9,harakat_top_prediction
وَاقِي,waaqi,waaqi,True,6,5,0-9,0-9,harakat_top_prediction
اِعْيَى,2i3ya,2i3ya,True,7,5,0-9,0-9,harakat_top_prediction
يجَاوِل,yjaawil,yjaawil,True,7,7,0-9,0-9,harakat_top_prediction
اِعْتِمَاد,2i3timaad,2i3timaad,True,10,9,10-19,0-9,harakat_top_prediction
تْشَرَّى,tsharra,tsharra,True,8,7,0-9,0-9,harakat_top_prediction
مِثَال,misaal,mithaal,False,6,6,0-9,0-9,harakat_top_prediction
اِتْلَقّف,2itlaqqaf,2itlaqqaf,True,9,9,0-9,0-9,harakat_top_prediction
اُقْلُز,2i2luz,2uqluz,False,7,6,0-9,0-9,harakat_top_prediction
اِتْكَفَّف,2itkaffaf,2itkaffaf,True,10,9,10-19,0-9,harakat_top_prediction
اِحْمِد رَبَّك,2i7mid rabbak,2i7mid rabak,False,14,13,10-19,10-19,harakat_top_prediction
عَشِّق,3ashshaq,3ashshaq,True,6,8,0-9,0-9,harakat_top_prediction
فَايِل,faayl,faayil,False,6,5,0-9,0-9,harakat_top_prediction
قُوم,qawwim,quum,False,4,6,0-9,0-9,harakat_top_prediction
بَرَى,bara,bara,True,5,4,0-9,0-9,harakat_top_prediction
كَرَاتِين,karaatiin,karaatiin,True,9,9,0-9,0-9,harakat_top_prediction
هذَا وجه الضِّيف,hada wijih 2iddeef,hadd wujih 2iddaffi,False,16,18,10-19,10-19,harakat_top_prediction
اِتْكَرْمَش,2itkarmash,2itkarmash,True,11,10,10-19,10-19,harakat_top_prediction
سَكِّت,sakkat,sakkat,True,6,6,0-9,0-9,harakat_top_prediction
لَمَز,lammaz,lammiz,False,5,6,0-9,0-9,harakat_top_prediction
اِنْكَمَر,2inkimir,2inkamar,False,9,8,0-9,0-9,harakat_top_prediction
يفَرْفِد,yfarfid,yfarfid,True,8,7,0-9,0-9,harakat_top_prediction
طَابِق,taabaq,taabiq,False,6,6,0-9,0-9,harakat_top_prediction
عَابِط,3aabat,3aabit,False,6,6,0-9,0-9,harakat_top_prediction
اِتْفَقَّه,2itfaqqah,2itfaqqah,True,10,9,10-19,0-9,harakat_top_prediction
لَخَّص,lakhkhas,lakhkhis,False,6,8,0-9,0-9,harakat_top_prediction
مُنْغَلِق,munghaliq,munghaliq,True,9,9,0-9,0-9,harakat_top_prediction
بَطِّئ,batti2,batti2,True,6,6,0-9,0-9,harakat_top_prediction
رَكَّز,rakkaz,rakkaz,True,6,6,0-9,0-9,harakat_top_prediction
اِحْتَوَى,2i7tawa,2i7tawa,True,9,7,0-9,0-9,harakat_top_prediction
يِتْصَوَّر,yitsawwar,yitsawwar,True,10,9,10-19,0-9,harakat_top_prediction
يفَهْلِق,yfahliq,yfahliq,True,8,7,0-9,0-9,harakat_top_prediction
حَامِلُه مِن عَينْهَا,7aamle min 3eenha,7aamil mino 3eeno,False,21,17,20-29,10-19,harakat_top_prediction
يحَنْحِن,y7an7in,y7an7in,True,8,7,0-9,0-9,harakat_top_prediction
اِتْقَرْطَف,2itqartaf,2itqartaf,True,11,9,10-19,0-9,harakat_top_prediction
تَدْرِيب,tadriib,tadriib,True,8,7,0-9,0-9,harakat_top_prediction
فَوْضَى,fawda,fawda,True,7,5,0-9,0-9,harakat_top_prediction
اِنْدَفَس,2indifis,2indafas,False,9,8,0-9,0-9,harakat_top_prediction
صَفّ,fass,saff,False,4,4,0-9,0-9,harakat_top_prediction
مْرَطَّل,mrattal,mrattal,True,8,7,0-9,0-9,harakat_top_prediction
