direction,source,target,prediction,exact_match,source_length,target_length
arabizi_to_arabic,wirish,ورش,ورش,True,6,3
arabizi_to_arabic,far3in,فرعن,فرعن,True,6,4
arabizi_to_arabic,ykartin,يكرتن,يكرتن,True,7,5
arabizi_to_arabic,nakad,نكد,نكد,True,5,3
arabic_to_arabizi,شواعيب,shawaa3iib,shawaa3iib,True,6,10
arabic_to_arabizi,قد البلد,qadd 2ilbalad,qadd 2ilbad,False,8,13
arabizi_to_arabic,minghall,منغل,منغل,True,8,4
arabizi_to_arabic,gharish,غرش,غرش,True,7,3
arabic_to_arabizi,احيي,2i7yi,2i7yi,True,4,5
arabizi_to_arabic,2asaabii3,أسابيع,أسابيع,True,9,6
arabic_to_arabizi,شكشكة,shakshake,shakshake,True,5,9
arabizi_to_arabic,bala7,بلح,بلح,True,5,3
arabic_to_arabizi,عمومي,3umuumi,3amuumi,False,5,7
arabizi_to_arabic,naabi7,نابح,نابح,True,6,4
arabic_to_arabizi,فحت,fa7at,fa77at,False,3,5
arabizi_to_arabic,mallagat,ملقت,ملقط,False,8,4
arabic_to_arabizi,جذب,jazab,jadhdhab,False,3,5
arabic_to_arabizi,فرد,farrid,farrid,True,3,6
arabic_to_arabizi,يبرطع,ybarti3,ybarti3,True,5,7
arabizi_to_arabic,tuuriyye,طورية,طورية,True,8,5
arabic_to_arabizi,سحابة,sa7aabe,sa77aabe,False,5,7
arabizi_to_arabic,maw3id,موعد,موعد,True,6,4
arabic_to_arabizi,أشهر,2ashhar,2ashhar,True,4,7
arabizi_to_arabic,saafikh,سافخ,سافخ,True,7,4
arabizi_to_arabic,t7affaz,تحفز,تحفظ,False,7,4
arabic_to_arabizi,فلع,fala3,falla3,False,3,5
arabizi_to_arabic,waram,ورم,ورم,True,5,3
arabizi_to_arabic,2a7waj,أحوج,أحوج,True,6,4
arabizi_to_arabic,dallaal,دلال,دلال,True,7,4
arabizi_to_arabic,jaghlif,جغلف,جغلف,True,7,4
arabizi_to_arabic,y2anjil,يأنجل,يؤنجل,False,7,5
arabic_to_arabizi,قاضي الصغار شنق حاله,qaadi 2izghaar shanaq 7aalo,qaadi 2ilghaashir 7aano,False,20,27
arabizi_to_arabic,qamil,قمل,قمل,True,5,3
arabizi_to_arabic,3assib,عصب,عصب,True,6,3
arabizi_to_arabic,jahhil,جهل,جهل,True,6,3
arabic_to_arabizi,استعظم,2ista3dhim,2ista3dham,False,6,10
arabic_to_arabizi,فرجون,fargoon,farjuun,False,5,7
arabic_to_arabizi,ينحلق,yin7iliq,yin7iliq,True,5,8
arabizi_to_arabic,dookin,دوكن,دوكن,True,6,4
arabic_to_arabizi,لحم,la7am,la77am,False,3,5
arabic_to_arabizi,يتلفت,yitlaffat,yitlaffat,True,5,9
arabic_to_arabizi,يوتوت,ywatwit,ywatwit,True,5,7
arabizi_to_arabic,khitaab karaahiyye,خطاب كراهية,خطابة خيرة,False,18,11
arabizi_to_arabic,yit7aalaf,يتحالف,يتحافل,False,9,6
arabic_to_arabizi,خص,khass,khass,True,2,5
arabizi_to_arabic,rabruub,ربروب,ربربوب,False,7,5
arabizi_to_arabic,tabbil,طبل,طبل,True,6,3
arabic_to_arabizi,ارتاب,2irtaab,2irtaab,True,5,7
arabic_to_arabizi,اتربح,2itrabba7,2itrabba7,True,5,9
arabizi_to_arabic,ylawwin,يلون,يلون,True,7,4
arabizi_to_arabic,2ista7mir,استحمر,استحمر,True,9,6
arabic_to_arabizi,دمر,dammar,dammar,True,3,6
arabizi_to_arabic,bahwik,بهوك,بهوك,True,6,4
arabizi_to_arabic,tawahaan,توهان,تواهن,False,8,5
arabic_to_arabizi,استهان,2istahaan,2istihaan,False,6,9
arabizi_to_arabic,khaassiyye,خاصية,خاصية,True,10,5
arabizi_to_arabic,fa7as,فحص,فحس,False,5,3
arabic_to_arabizi,صايع ضايع,saayi3 daayi3,saayi3 3addaya,False,9,13
arabizi_to_arabic,ydoobi7,يدوبح,يدوبح,True,7,5
arabizi_to_arabic,y3aqqkkish,يعقش,يعقش,True,10,4
arabizi_to_arabic,ymashwir,يمشور,يمشور,True,8,5
arabic_to_arabizi,قذف,qazif,qadhdhif,False,3,5
arabic_to_arabizi,يسجن,yisjin,ysajjin,False,4,6
arabizi_to_arabic,2iltiwiq,التوق,التوق,True,8,5
arabic_to_arabizi,كفل,kifil,kaffil,False,3,5
arabic_to_arabizi,أبصر,2absar,2absar,True,4,6
arabizi_to_arabic,kabbaara,كبارة,كبارة,True,8,5
arabizi_to_arabic,qadjdjadj,قجج,قجج,True,9,3
arabic_to_arabizi,اقحر,2iq7ar,2iq7ar,True,4,6
arabic_to_arabizi,سوح,suu7,suu7,True,3,4
arabic_to_arabizi,قد الفسة,2add 2ilfisse,qadd 2isfile,False,8,13
arabizi_to_arabic,mathquub,مثقوب,مثقوب,True,8,5
arabizi_to_arabic,tahaabiib,طهابيب,تهابيب,False,9,6
arabic_to_arabizi,عفف,3affif,3affif,True,3,6
arabizi_to_arabic,naqam,نقم,نقم,True,5,3
arabic_to_arabizi,عس,3iss,3ass,False,2,4
arabizi_to_arabic,mjardim,مجردم,مجردم,True,7,5
arabic_to_arabizi,انلق,2inlaqq,2inlaqq,True,4,7
arabizi_to_arabic,2umrus,امرص,امرس,False,6,4
arabizi_to_arabic,mwarnash,مورنش,مورنش,True,8,5
arabic_to_arabizi,حابون,7aabuun,7aabuun,True,5,7
arabic_to_arabizi,يتمسمر,yitmasmar,yitmasmar,True,6,9
arabic_to_arabizi,لعبة,lu3be,la3be,False,4,5
arabizi_to_arabic,siqit min 3eeni,سقط من عيني,سقط منيع,False,15,11
arabic_to_arabizi,قيزان,kiizaan,qayazaan,False,5,7
arabic_to_arabizi,يلوح,yilwi7,ylawwi7,False,4,6
arabizi_to_arabic,2ikhtur,اخطر,اختر,False,7,4
arabic_to_arabizi,غضب,ghidib,ghadab,False,3,6
arabic_to_arabizi,فرمشونة,farshamoone,farmuushane,False,7,11
arabic_to_arabizi,هيوتي,hayyuuti,hyuuti,False,5,8
arabizi_to_arabic,mshalla7,مشلح,مشلح,True,8,4
arabic_to_arabizi,انكشح,2inkasha7,2inkishi7,False,5,9
arabizi_to_arabic,yit7abram,يتحبرم,يتحبرم,True,9,6
arabic_to_arabizi,مزق,mazziq,mazzaq,False,3,6
arabizi_to_arabic,t7arram,تحرم,تحرم,True,7,4
arabizi_to_arabic,wanwin,ونون,ونون,True,6,4
arabic_to_arabizi,جماهير,jamaahiir,jamaahiir,True,6,9
arabizi_to_arabic,yshakhsane,شخصنة,شخصن,False,10,5
arabizi_to_arabic,tshahhad,تشهد,تشهد,True,8,4
arabizi_to_arabic,sabi3 sanaayi3 wilbakht daayi3,سبع صنايع والبخت ضايع,سبع يعن ودك باليشتها,False,30,21
arabizi_to_arabic,2itrabbas,اتربص,اتربس,False,9,5
arabic_to_arabizi,معاطة,ma33aata,m3aata,False,5,8
arabizi_to_arabic,tafle,تفلة,طلفة,False,5,4
arabizi_to_arabic,yquss,يقص,يقص,True,5,3
arabic_to_arabizi,احتل,2i7tall,2i7tall,True,4,7
arabizi_to_arabic,kayyaf,كيف,كيف,True,6,3
arabic_to_arabizi,نمط,nammit,nammit,True,3,6
arabic_to_arabizi,بكا,buka,bakka,False,3,4
arabic_to_arabizi,هيافة,hayaafe,hiyaafe,False,5,7
arabic_to_arabizi,طاسة الخفة,taasit 2ilkhiffe,taasit 2ilkhafe,False,10,16
arabizi_to_arabic,matta,مطة,مطى,False,5,3
arabizi_to_arabic,salle,سلة,سلة,True,5,3
arabic_to_arabizi,أقوال,2aqwaal,2aqwaal,True,5,7
arabic_to_arabizi,سلاخي,slaakhi,salaakhi,False,5,7
arabizi_to_arabic,daqme,دقمة,دقمة,True,5,4
arabizi_to_arabic,2istajidd,استجد,استجد,True,9,5
arabizi_to_arabic,tkhammash,تخمش,تخمش,True,9,4
arabic_to_arabizi,أهل,2ahhil,2ahhil,True,3,6
arabizi_to_arabic,baqkbuushe,بقبوشة,بقبوشة,True,10,6
arabizi_to_arabic,fasil,فصل,فصل,True,5,3
arabizi_to_arabic,2imrannakh,مرنخ,امرنخ,False,10,4
arabic_to_arabizi,ارتياح,2irtiyaa7,2irtiyaa7,True,6,9
arabic_to_arabizi,تحصرم,t7asram,t7asram,True,5,7
arabizi_to_arabic,3aamir,عامر,عامر,True,6,4
arabizi_to_arabic,mshaat,مشاط,مشاط,True,6,4
arabic_to_arabizi,بسمل,basmil,basmal,False,4,6
arabizi_to_arabic,vilal,فلل,لال,False,5,3
arabic_to_arabizi,امضي,2imdi,2imdi,True,4,5
arabic_to_arabizi,سعل,sa3al,sa33il,False,3,5
arabic_to_arabizi,جرانق,djaraaniq,jaraaniqk,False,5,9
arabizi_to_arabic,2inkhimid,انخمد,انخمض,False,9,5
arabizi_to_arabic,2adma,أدمى,أدما,False,5,4
arabic_to_arabizi,شرق,sharq,sharraq,False,3,5
arabizi_to_arabic,riwish,روش,روش,True,6,3
arabic_to_arabizi,محوش,m7awwish,ma7wish,False,4,8
arabizi_to_arabic,law t7ut 2ijreek bil7eet,لو تحط اجريك بالحيط,لو تحيت الجربك,False,24,19
arabic_to_arabizi,يتكايف,yitkaayaf,yitkaayaf,True,6,9
arabizi_to_arabic,7arr,حر,حر,True,4,2
arabizi_to_arabic,yistaskhif,يستسخف,يستكشف,False,10,6
arabic_to_arabizi,أعطى كلمة,2i3ta kilme,2a3ta kalame,False,9,11
arabic_to_arabizi,مبقبش,mbaqbish,mbaqbish,True,5,8
arabic_to_arabizi,عفيف,3afiif,3afiif,True,4,6
arabic_to_arabizi,باعد,baa3id,baa3id,True,4,6
arabic_to_arabizi,يكمر,yukmur,ykammir,False,4,6
arabizi_to_arabic,wakaalit 2ilghooth,وكالة الغوث,وكلة الغطوه,False,18,11
arabizi_to_arabic,maqluube,مقلوبة,مقلوبة,True,8,6
arabic_to_arabizi,يشعوط,ysha3wit,ysha3wit,True,5,8
arabizi_to_arabic,2itfaaqam,اتفاقم,اتفاقم,True,9,6
arabic_to_arabizi,يخدر,yikhdarr,ykhaddir,False,4,8
arabic_to_arabizi,كراكيب,karaakiib,karaakiib,True,6,9
arabic_to_arabizi,يلفي,yilfi,ylaffi,False,4,5
arabic_to_arabizi,ابن بيرو,2ibin biiro,2ibin birwi,False,8,11
arabizi_to_arabic,surra,سرة,سرة,True,5,3
arabic_to_arabizi,قمبز,qkambiz,qambiz,False,4,7
arabizi_to_arabic,shatwit 2ilmasaatii7,شتوة المساطيح,شطوة الحمسي,False,20,13
arabic_to_arabizi,فش غله,fashsh ghullo,fashsh lagha,False,6,13
arabizi_to_arabic,wara,ورا,ورى,False,4,3
arabizi_to_arabic,raso yaabis,راسه يابس,رسيا بسه,False,11,9
arabizi_to_arabic,t3affaf,تعفف,تعفف,True,7,4
arabic_to_arabizi,على,3ala,3alla,False,3,4
arabizi_to_arabic,2uuzinha bmukhkhak,اوزنها بمخك,ازنها خبوخم,False,18,11
arabizi_to_arabic,baqar,بقر,بقر,True,5,3
arabizi_to_arabic,tashaddud,تشدد,تشدد,True,9,4
arabizi_to_arabic,naffikh,نفخ,نفخ,True,7,3
arabic_to_arabizi,تدلعب,2iddal3ab,2iddal3ab,True,5,9
arabic_to_arabizi,يتحنط,yit7annit,yit7annat,False,5,9
arabizi_to_arabic,qiikurqabbaash,قرقباش,قاربوش,False,14,6
arabizi_to_arabic,yirju,يرجو,يرجو,True,5,4
arabizi_to_arabic,kattir,كثر,كتر,False,6,3
arabizi_to_arabic,2inla7ash,انلحش,انلحش,True,9,5
arabizi_to_arabic,zubur,زبر,زبور,False,5,3
arabic_to_arabizi,يتأسلم,yit2aslam,yit2aslam,True,6,9
arabizi_to_arabic,ylaqqib,يلقب,يلقب,True,7,4
arabizi_to_arabic,2itbattar,اتبطر,اتبطر,True,9,5
arabic_to_arabizi,نسوان,niswaan,naswaan,False,5,7
arabizi_to_arabic,yista3idd,يستعد,يستعد,True,9,5
arabic_to_arabizi,مقرطس,mqartas,mqartis,False,5,7
arabic_to_arabizi,أظافر,2adaafir,2azaafir,False,5,8
arabic_to_arabizi,تكلم,tkallam,tkallam,True,4,7
arabizi_to_arabic,7amil,حمل,حمل,True,5,3
arabizi_to_arabic,ra3a,رعى,رعى,True,4,3
arabic_to_arabizi,سنفر,sanfar,sanfir,False,4,6
arabic_to_arabizi,اهبي,2ihbi,2ihbi,True,4,5
arabizi_to_arabic,mitsayyad,متصيد,متسيد,False,9,5
arabic_to_arabizi,يتماسك,yitmaasak,yitmaasak,True,6,9
arabic_to_arabizi,دندرمة,dindarma,dandarame,False,6,8
arabizi_to_arabic,yighfal,يغفل,يغفل,True,7,4
arabizi_to_arabic,qaraaqi3karaaki3,قراقع,قراقع,True,16,5
arabic_to_arabizi,استوحي,2istaw7i,2istaw7i,True,6,8
arabizi_to_arabic,yitsabba7,يتسبح,يتسبح,True,9,5
arabizi_to_arabic,hargal,هرجل,غرل,False,6,4
arabizi_to_arabic,warram,ورم,ورم,True,6,3
arabic_to_arabizi,تدهلز,2iddahlaz,2iddahlaz,True,5,9
arabizi_to_arabic,luus,لوص,لوص,True,4,3
arabic_to_arabizi,انلفي,2inlifi,2inlifi,True,5,7
arabic_to_arabizi,خمن,khamman,khammin,False,3,7
arabizi_to_arabic,3ama,عمى,عمى,True,4,3
arabic_to_arabizi,حلق,7alaq,7allaq,False,3,5
arabic_to_arabizi,يكرتن,ykartin,ykartin,True,5,7
arabic_to_arabizi,قليل خواص,qaliil khawaas,qaliil waasikh,False,9,14
arabic_to_arabizi,أجهماني,2ajhamaani,2ajhamaani,True,7,10
arabic_to_arabizi,يحمض,y7ammid,yi7mid,False,4,7
arabic_to_arabizi,ابن حسب ونسب,2ibin 7asab wunasab,2ibin 7asbuun,False,12,19
arabizi_to_arabic,qkamqkash,قمقش,قمقش,True,9,4
arabizi_to_arabic,waarim,وارم,وارم,True,6,4
arabizi_to_arabic,2ustuu7,أسطوح,استح,False,7,5
arabic_to_arabizi,كركمة,kurkamme,karkame,False,5,8
arabizi_to_arabic,mutamilliq,متملق,متملق,True,10,5
arabic_to_arabizi,يتناشف,yitnaashaf,yitnaafash,False,6,10
arabic_to_arabizi,نشط,nashshat,nashshit,False,3,8
arabizi_to_arabic,bartil,برطل,برطل,True,6,4
arabic_to_arabizi,يسخر,yiskhar,yiskhar,True,4,7
arabic_to_arabizi,تفسيد,tafsiid,tafsiid,True,5,7
arabizi_to_arabic,tawwih,توه,طوه,False,6,3
arabizi_to_arabic,nuduuj,نضوج,ندوج,False,6,4
arabic_to_arabizi,عمار,3amaar,3amaar,True,4,6
arabic_to_arabizi,زيت بلدي,zeet baladi,zeet baliid,False,8,11
arabizi_to_arabic,yfa3kish,يفعكش,يفعكش,True,8,5
arabizi_to_arabic,ynaahid,يناهض,يناهد,False,7,5
arabic_to_arabizi,ساكت,saakit,saakit,True,4,6
arabic_to_arabizi,فاتح ثمه و راخي بيضه,faati7 timmo wuraakhi beedo,faati7 mit wura khadabi,False,20,27
arabic_to_arabizi,حاملة من عينها,7aamle min 3eenha,7aamil min 3eeno,False,14,17
arabizi_to_arabic,3aafar,عافر,عافر,True,6,4
arabic_to_arabizi,رؤية,ru2ya,ru2ye,False,4,5
arabic_to_arabizi,شقى,shaqa,shaqqa,False,3,5
arabizi_to_arabic,yumlus,يملص,يملس,False,6,4
arabic_to_arabizi,جربان,jirbaan,jarbaan,False,5,7
arabizi_to_arabic,sufuu7,سفوح,صفوح,False,6,4
arabizi_to_arabic,7ible,حبلة,حلبة,False,5,4
arabizi_to_arabic,tmarqat,تمرقط,تمرقط,True,7,5
arabic_to_arabizi,عواينية,3awaayniyye,3awaayniye,False,7,11
arabizi_to_arabic,2iddalda2,تدلدق,تدلدق,True,9,5
arabizi_to_arabic,majnuun yi7ki wu3aaqil yisma3,مجنون يحكي وعاقل يسمع,مجن يحني وقعك وسلوم,False,29,21
arabic_to_arabizi,مشقوح,mashquu7,mashquu7,True,5,8
arabizi_to_arabic,7anye,حنية,حنية,True,5,4
arabizi_to_arabic,musaal7a,مصالحة,مسالح,False,8,6
arabizi_to_arabic,sidde,سدة,صدة,False,5,3
arabizi_to_arabic,shahha,شهى,شهى,True,6,3
arabizi_to_arabic,7ajal,حجل,حجل,True,5,3
arabizi_to_arabic,y3abbiq,يعبق,يعبق,True,7,4
arabic_to_arabizi,قرقعة,qurqa3akurka3a,qarqa3a,False,5,14
arabic_to_arabizi,مضغوط,madghuut,madghuut,True,5,8
arabic_to_arabizi,طنطوفة,tantuufe,tantuufe,True,6,8
arabic_to_arabizi,تعرم,t3arram,t3arram,True,4,7
arabizi_to_arabic,daraariib,دراريب,دراريب,True,9,6
arabizi_to_arabic,tad3iim,تدعيم,تدعيم,True,7,5
arabizi_to_arabic,ynaaqid,يناقض,يناقد,False,7,5
arabizi_to_arabic,bunuud,بنود,بنود,True,6,4
arabizi_to_arabic,lizim,لزم,لزم,True,5,3
arabizi_to_arabic,kashkashli,كشكشلي,كشكشل,False,10,6
arabizi_to_arabic,2it3aatal,اتعاطل,اتعاطل,True,9,6
arabic_to_arabizi,انتصار,2intisaar,2intisaar,True,6,9
arabizi_to_arabic,yi7tishim,يحتشم,يحتشم,True,9,5
arabic_to_arabizi,ملضمة,maldame,maldame,True,5,7
arabizi_to_arabic,ytahbij,يطهبج,يطهبج,True,7,5
arabic_to_arabizi,يربح,yrabbi7,yrabbi7,True,4,7
arabic_to_arabizi,تعتع,ta3ta3,t3atta3,False,4,6
arabic_to_arabizi,كعك بسميد,ka3ik bismiid,ka3ak bidmiis,False,9,13
arabizi_to_arabic,jama3,جمع,جمع,True,5,3
arabizi_to_arabic,y3ajjiz,يعجز,يعجز,True,7,4
arabizi_to_arabic,3izwe,عزوة,عزوة,True,5,4
arabizi_to_arabic,2izzaytuune mitil maa biddak minha bidha minnak,الزيتونة مثل ما بدك منها بدها منك,ازية طناد بخم من مادون ماليا من بخدك,False,47,33
arabic_to_arabizi,يتلقمن,yitlaqman,yitlaqman,True,6,9
arabizi_to_arabic,baskaleet,بسكليت,بسكليت,True,9,6
arabic_to_arabizi,يفطفط,yfatfit,yfatfit,True,5,7
arabizi_to_arabic,dabi3,ضبع,دبع,False,5,3
arabizi_to_arabic,hiff,هف,هف,True,4,2
arabizi_to_arabic,2amaakin,أماكن,أماكن,True,8,5
arabizi_to_arabic,mi7raak shar,محراك شر,محراك شر,True,12,8
arabic_to_arabizi,انعدل,2in3idil,2in3idil,True,5,8
arabizi_to_arabic,2istawdi3,استودع,استوضع,False,9,6
arabic_to_arabizi,فشة خلق,fashshit khuluq,fashkhit laqa,False,7,15
arabic_to_arabizi,صون,sawwin,suun,False,3,6
arabic_to_arabizi,يتركى,yitrakka,yitrakka,True,5,8
arabizi_to_arabic,yit2aamar,يتآمر,يتأمر,False,9,5
arabizi_to_arabic,masaabi7,مسابح,مسابح,True,8,5
arabic_to_arabizi,كحاتيت,ka7atiit,ka7aatiit,False,6,8
arabic_to_arabizi,تجنيد,tajniid,tajniid,True,5,7
arabizi_to_arabic,multa7i,ملتحي,ملتحي,True,7,5
arabizi_to_arabic,2iza biku77 byitla3 ma3o masaari,إذا بيكح بيطلع معه مصاري,ازي بحبك عمالحر ميصعه,False,32,24
arabizi_to_arabic,nahj,نهج,نهج,True,4,3
arabic_to_arabizi,تقسيط,taqsiit,taqsiit,True,5,7
arabizi_to_arabic,qaarab,قارب,قارب,True,6,4
arabizi_to_arabic,baqqa3,بقع,بقع,True,6,3
arabic_to_arabizi,يقرق,yqarriq,yqarriq,True,4,7
arabic_to_arabizi,شية,shiyye,shiiye,False,3,6
arabic_to_arabizi,بطنه دربكة,batno diribakke,batno darake,False,10,15
arabizi_to_arabic,mlawwid,ملود,ملود,True,7,4
arabic_to_arabizi,يتسيطر,yitsaytar,yitsaytar,True,6,9
arabic_to_arabizi,مخاصيم,makhaasiim,makhaasiim,True,6,10
arabizi_to_arabic,yshakkil,يشكل,يشكل,True,8,4
arabic_to_arabizi,اتزحلق,2itza7laq,2itza7laq,True,6,9
arabizi_to_arabic,makkan,مكن,مكن,True,6,3
arabizi_to_arabic,2irtizi3,ارتزع,ارتزع,True,8,5
arabic_to_arabizi,قش,qushsh,qashsh,False,2,6
arabizi_to_arabic,talfaan,تلفان,تلفان,True,7,5
arabizi_to_arabic,2ista2sid,استأسد,استأسد,True,9,6
arabic_to_arabizi,صرف,sarraf,sarrif,False,3,6
arabic_to_arabizi,يداوي,ydaawi,ydaawi,True,5,6
arabizi_to_arabic,twaffaq,توفق,توفق,True,7,4
arabizi_to_arabic,laqaf,لقف,لقف,True,5,3
arabizi_to_arabic,2ittawwar,تطور,اتطور,False,9,4
arabizi_to_arabic,2amadd,أمد,أمد,True,6,3
arabic_to_arabizi,نعرة,na3ra,na3ra,True,4,5
arabic_to_arabizi,لعلع,la3la3,la3la3,True,4,6
arabic_to_arabizi,موسيقى,muusiiq2a,maswiiqa,False,6,9
arabic_to_arabizi,داخل,daakhil,daakhil,True,4,7
arabizi_to_arabic,yinwi3id,ينوعد,ينوعد,True,8,5
arabic_to_arabizi,تاج العروس,taaj 2il3aruus,taajal 2irra3as,False,10,14
arabizi_to_arabic,2a7kaam,أحكام,أحكام,True,7,5
arabic_to_arabizi,كايد,kaayid,kaayid,True,4,6
arabizi_to_arabic,madruub b7ajar faadi,مضروب بحجركبير,مضرب بحار فجرة,False,20,14
arabic_to_arabizi,جوعان,juu3aan,joo3aan,False,5,7
arabic_to_arabizi,سكت,sakkit,sakkit,True,3,6
arabizi_to_arabic,2itma33at,اتمعط,اتمعط,True,9,5
arabic_to_arabizi,قيس,qiis,qayyas,False,3,4
arabizi_to_arabic,ta3qiib,تعقيب,تعقيب,True,7,5
arabizi_to_arabic,2istaqzir,استقذر,استقذر,True,9,6
arabic_to_arabizi,أجود,2ajwad,2ajwad,True,4,6
arabic_to_arabizi,مشخص,mshakhkhis,mshakhkhis,True,4,10
arabizi_to_arabic,raghragh,رغرغ,رغرغ,True,8,4
arabic_to_arabizi,تدريس,tadriis,tadriis,True,5,7
arabic_to_arabizi,أئمة,2a2imme,2a2me,False,4,7
arabic_to_arabizi,حاروقة,7aruuqa,7aaruuqa,False,6,7
arabizi_to_arabic,2iftiris,افترس,افترس,True,8,5
arabizi_to_arabic,bukra bi7ilha 2alf 7allaal,بكره بيحلها ألف حلال,بكر بحل فها الهلله,False,26,20
arabizi_to_arabic,sa33ir,سعر,سعر,True,6,3
arabizi_to_arabic,2imshannis,مشنص,امشنس,False,10,4
arabic_to_arabizi,اشرب,2ishrab,2ishrib,False,4,7
arabic_to_arabizi,استكشف,2istakshaf,2istakshif,False,6,10
arabic_to_arabizi,امرأة,2imra2a,2umra2a,False,5,7
arabizi_to_arabic,yqkazzi3,يقزع,يقزع,True,8,4
arabizi_to_arabic,yjawwi3,يجوع,يجوع,True,7,4
arabic_to_arabizi,تضمين,tadmiin,tadmiin,True,5,7
arabizi_to_arabic,lazziq,لزق,لزق,True,6,3
arabic_to_arabizi,عين الجرادة,3een 2iljaraade,3een 2iljaraade,True,11,15
arabizi_to_arabic,qtshawaadhiim,قواظيم,تشاوذم,False,13,6
arabizi_to_arabic,yitsayyaj,يتسيج,يتسيج,True,9,5
arabic_to_arabizi,انتقاد,2intiqaad,2intiqaad,True,6,9
arabic_to_arabizi,فقى,faqa,faqa,True,3,4
arabic_to_arabizi,مطرفة,mitirfe,matrafe,False,5,7
arabic_to_arabizi,ابتسم,2ibtisim,2ibtasam,False,5,8
arabizi_to_arabic,suhyuuni,صهيوني,شوين,False,8,6
arabizi_to_arabic,3awaayniyye,عواينية,عوانية,False,11,7
arabizi_to_arabic,khaffif,خفف,خفف,True,7,3
arabic_to_arabizi,لامضة,laamda,laamda,True,5,6
arabizi_to_arabic,tabb,طب,طب,True,4,2
arabic_to_arabizi,هرش,harrish,harrash,False,3,7
arabic_to_arabizi,بتحصحص وبتمصمص,bit7as7is wubitmasmis,bit7as7it msbuusmus,False,14,21
arabic_to_arabizi,تلمس,tlammas,tlammas,True,4,7
arabic_to_arabizi,شد,shadd,shadd,True,2,5
arabizi_to_arabic,yzabbit,يضبط,يزبط,False,7,4
arabizi_to_arabic,2ajill,أجل,أجل,True,6,3
arabic_to_arabizi,إكريزة,2ikriize,2ikriize,True,6,8
arabic_to_arabizi,يزاول,yzaawil,yzaawil,True,5,7
arabic_to_arabizi,يذيل,ydayyil,ydiil,False,4,7
arabizi_to_arabic,waashish,واشش,واشش,True,8,4
arabic_to_arabizi,يتفشل,yitfashshal,yitfashshal,True,5,11
arabizi_to_arabic,yilhath,يلهث,يلهث,True,7,4
arabizi_to_arabic,lafa7,لفح,لفح,True,5,3
arabic_to_arabizi,قلية,qalye,qaliyye,False,4,5
arabic_to_arabizi,حيدرية,7eedariyye,7aydariyye,False,6,10
arabic_to_arabizi,يتفرفك,yitfarfak,yitfarfak,True,6,9
arabic_to_arabizi,بحز,ba7az,ba77az,False,3,5
arabizi_to_arabic,maghmuum,مغموم,مغموم,True,8,5
arabic_to_arabizi,أكل,2akil,2akal,False,3,5
arabizi_to_arabic,7aayim,حايم,حايم,True,6,4
arabic_to_arabizi,وجب,wijib,wajjib,False,3,5
arabizi_to_arabic,2insijim,انسجم,انسجم,True,8,5
arabizi_to_arabic,yityassar,يتيسر,يتسير,False,9,5
arabic_to_arabizi,مرهون,marhuun,marhuun,True,5,7
arabizi_to_arabic,yinqimi3,ينقمع,ينقمع,True,8,5
arabizi_to_arabic,tasayyub,تسيب,تسيب,True,8,4
arabizi_to_arabic,zakka,زكى,زكا,False,5,3
arabic_to_arabizi,يزوي,yizwi,ywazzi,False,4,5
arabizi_to_arabic,t3allim 2il3usi 3ajnaabak,تعلم العصي عجنابك,تعلى المن بيجعك عس,False,25,17
arabic_to_arabizi,أذونة,2uzuune,2azwane,False,5,7
arabic_to_arabizi,ديون,deewin,daywan,False,4,6
arabizi_to_arabic,yittaffal,يتطفل,يتطفل,True,9,5
arabizi_to_arabic,siigh,صيغ,صيغ,True,5,3
arabizi_to_arabic,2it3arqas,اتعرقص,اتعرقص,True,9,6
arabic_to_arabizi,بخبخ,bakhbikh,bakhbakh,False,4,8
arabizi_to_arabic,2inwajad,انوجد,انوجد,True,8,5
arabic_to_arabizi,خصر,khassir,khassar,False,3,7
arabic_to_arabizi,قايله بإيش,qaayillo b2eesh,qaayil 2ishshshibi,False,10,15
arabizi_to_arabic,tili3 min timmi,طلع من ثمي,طلع من مي,False,15,10
arabic_to_arabizi,مشعر,msha33ir,msha33ir,True,4,8
arabic_to_arabizi,يمسي,ymassi,ymassi,True,4,6
arabizi_to_arabic,yuthqkub,يثقب,يثقب,True,8,4
arabic_to_arabizi,داحوسة,daa7uuse,daa7uuse,True,6,8
arabic_to_arabizi,يقحقح,yka7ki7,yqa7qi7yki7ki7yki7ki7,False,5,7
arabic_to_arabizi,يستشرق,yistashriq,yistashriq,True,6,10
arabic_to_arabizi,انسدت منافسي,2insaddat manaafsi,2insidit manafi,False,12,18
arabizi_to_arabic,bi3ard 2ukhti,بعرض أختي,بعدر الخت,False,13,9
arabizi_to_arabic,muwaajaha,مواجهة,مواجه,False,9,6
arabic_to_arabizi,تبعثر,tba3tar,tba3tar,True,5,7
arabizi_to_arabic,saffah,سفه,صفه,False,6,3
arabic_to_arabizi,اتنغز,2itnaghghaz,2itnaghghaz,True,5,11
arabizi_to_arabic,sayyaarit 2ilkhunfasa,سيارة الخنفساء,سايرة الفياسخن,False,21,14
arabizi_to_arabic,shakhal,شخل,شخل,True,7,3
arabizi_to_arabic,daruuri,ضروري,دارور,False,7,5
arabizi_to_arabic,ynajji,ينجي,ينجي,True,6,4
arabic_to_arabizi,حبيب,7abbiib,7abiib,False,4,7
