source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
يتفقه,yitfaqqah,yitfaqqah,True,5,9,0-9,0-9,arabic_stripped
نزلة,nazle,nazle,True,4,5,0-9,0-9,arabic_stripped
وجهه مخطوف,wijho makhtuuf,wijho makhtfa,False,10,14,10-19,10-19,arabic_stripped
غنم,ghanam,ghannim,False,3,6,0-9,0-9,arabic_stripped
حصالة,7assaale,7asaale,False,5,8,0-9,0-9,arabic_stripped
إنحراف,2in7iraaf,2in7iraaf,True,6,9,0-9,0-9,arabic_stripped
خلاف,khilaaf,khalaaf,False,4,7,0-9,0-9,arabic_stripped
تعبير,ta3biir,ta3biir,True,5,7,0-9,0-9,arabic_stripped
احذف,2i7zif,2i7zif,True,4,6,0-9,0-9,arabic_stripped
يتخيب,yitkhayyab,yitkhayyab,True,5,10,0-9,10-19,arabic_stripped
قلل,qulal,qallil,False,3,5,0-9,0-9,arabic_stripped
تواريخ,tawaariikh,tawaariikh,True,6,10,0-9,10-19,arabic_stripped
يزرم,yizram,yzarrim,False,4,6,0-9,0-9,arabic_stripped
مستنظف,mistandif,mustandif,False,6,9,0-9,0-9,arabic_stripped
يوم الطحنة,yoom 2itta7ne,yoom 2itta7niye,False,10,13,10-19,10-19,arabic_stripped
استلقى,2istalaqqa,2istalqa,False,6,10,0-9,10-19,arabic_stripped
انكشح,2inkishi7,2inkasha7,False,5,9,0-9,0-9,arabic_stripped
هبو,habu,habbu,False,3,4,0-9,0-9,arabic_stripped
انسمط,2insimit,2insitim,False,5,8,0-9,0-9,arabic_stripped
تلاحم,tlaa7am,tlaa7am,True,5,7,0-9,0-9,arabic_stripped
عجز,3ajjaz,3ajjiz,False,3,6,0-9,0-9,arabic_stripped
بزازة,bazzaaze,bzaaze,False,5,8,0-9,0-9,arabic_stripped
خوصة,khuusa,khoosa,False,4,6,0-9,0-9,arabic_stripped
حراث,7raath,7raath,True,4,6,0-9,0-9,arabic_stripped
صاير مثل البلونة,saayir mitil 2ilballoone,saayir mittool 2ilban,False,16,24,10-19,20-29,arabic_stripped
داني,daani,daani,True,4,5,0-9,0-9,arabic_stripped
اتفرز,2itfarraz,2itfarraz,True,5,9,0-9,0-9,arabic_stripped
صابونة نابلسية,saabuune naabulsiyye,saabuunit 2ilbasiyye,False,14,20,10-19,20-29,arabic_stripped
توعد,twa33ad,twa33ad,True,4,7,0-9,0-9,arabic_stripped
عطايا,3ataaya,3ataaya,True,5,7,0-9,0-9,arabic_stripped
يهبط,yhabbit,yhabbit,True,4,7,0-9,0-9,arabic_stripped
يعلن,yi3lin,y3allin,False,4,6,0-9,0-9,arabic_stripped
يبقى,yibqa,yibqa,True,4,5,0-9,0-9,arabic_stripped
زي البفتة,zayy 2ilbafte,zayy 2ilbafte,True,9,13,0-9,10-19,arabic_stripped
سباط,subbaat,sbaat,False,4,7,0-9,0-9,arabic_stripped
عقله بيوزن بلد,3aqlo byuuzin balad,3aqlo byizin walad,False,14,19,10-19,10-19,arabic_stripped
كركر,karkar,karkar,True,4,6,0-9,0-9,arabic_stripped
ينتش,yuntush,yintashsh,False,4,7,0-9,0-9,arabic_stripped
يحلقم,y7alqim,y7alqim,True,5,7,0-9,0-9,arabic_stripped
نود,nuud,nawwid,False,3,4,0-9,0-9,arabic_stripped
أوغاد,2awghaad,2awghaad,True,5,8,0-9,0-9,arabic_stripped
سفلق,safliq,saflaq,False,4,6,0-9,0-9,arabic_stripped
ارزق,2irzuq,2urzuq,False,4,6,0-9,0-9,arabic_stripped
يبخت,ybakhkhit,ybakhkhit,True,4,9,0-9,0-9,arabic_stripped
سخف,sakhkhif,sakhkhif,True,3,8,0-9,0-9,arabic_stripped
ظلم,zallam,zallam,True,3,6,0-9,0-9,arabic_stripped
تأخير,ta2khiir,ta2khiir,True,5,8,0-9,0-9,arabic_stripped
ينفرج,yinfirij,yinfirij,True,5,8,0-9,0-9,arabic_stripped
يمحر,yma77ir,yim7ar,False,4,7,0-9,0-9,arabic_stripped
سلكي,silki,salki,False,4,5,0-9,0-9,arabic_stripped
شايط,shaayit,shaayit,True,4,7,0-9,0-9,arabic_stripped
اتدرون,2iddarwan,2iddarwan,True,6,9,0-9,0-9,arabic_stripped
يرحل,yra77il,yra77il,True,4,7,0-9,0-9,arabic_stripped
مجتمع,mujtama3,mujtami3,False,5,8,0-9,0-9,arabic_stripped
قصيب,qusseeb,qasiib,False,4,7,0-9,0-9,arabic_stripped
تستر,tsattar,tsattar,True,4,7,0-9,0-9,arabic_stripped
يلحش,yil7ash,yla77ish,False,4,7,0-9,0-9,arabic_stripped
عطن,3attin,3attin,True,3,6,0-9,0-9,arabic_stripped
اتسلبط,2itsalbat,2itsalbat,True,6,9,0-9,0-9,arabic_stripped
ارتباك,2irtibaak,2irtibaak,True,6,9,0-9,0-9,arabic_stripped
ترميش,tarmiish,tarmiish,True,5,8,0-9,0-9,arabic_stripped
كواز,kwaaz,kawwaaz,False,4,5,0-9,0-9,arabic_stripped
يتحامى,yit7aama,yit7aama,True,6,8,0-9,0-9,arabic_stripped
تحزلط,t7azlat,t7azlat,True,5,7,0-9,0-9,arabic_stripped
بطاقة,bitaaqa,battaaqa,False,5,7,0-9,0-9,arabic_stripped
كلاكيع,kalaakii3,kalaakii3,True,6,9,0-9,0-9,arabic_stripped
لبخة,labkha,labkha,True,4,6,0-9,0-9,arabic_stripped
إلغاء,2ilghaa2,2ilghaa2,True,5,8,0-9,0-9,arabic_stripped
جواري,jawaari,jawaari,True,5,7,0-9,0-9,arabic_stripped
صينية,siiniyye,siiniyye,True,5,8,0-9,0-9,arabic_stripped
ارتبط,2irtabat,2irtibit,False,5,8,0-9,0-9,arabic_stripped
أديان,2adyaan,2adiina,False,5,7,0-9,0-9,arabic_stripped
يعترس,y3atris,yi3tiris,False,5,7,0-9,0-9,arabic_stripped
اشكر,2ushkur,2ushkur,True,4,7,0-9,0-9,arabic_stripped
متحمم,mit7ammim,mit7ammim,True,5,9,0-9,0-9,arabic_stripped
افقش,2ufqush,2ufqush,True,4,7,0-9,0-9,arabic_stripped
شفطة,shafta,shafta,True,4,6,0-9,0-9,arabic_stripped
زرقل,zargal,zargil,False,4,6,0-9,0-9,arabic_stripped
مخطئ,mikhti2,mkhatti2,False,4,7,0-9,0-9,arabic_stripped
سبت,sabt,sabbit,False,3,4,0-9,0-9,arabic_stripped
اتسنفر,2itsanfar,2itsanfar,True,6,9,0-9,0-9,arabic_stripped
كثر,kutur,kattar,False,3,5,0-9,0-9,arabic_stripped
حولب,7oolib,7oolib,True,4,6,0-9,0-9,arabic_stripped
كعيكلي,tsh3eetshli,ka3iikli,False,6,11,0-9,10-19,arabic_stripped
صيبعة,seeba3a,siiba3a,False,5,7,0-9,0-9,arabic_stripped
تخلى,takhalla,tkhalla,False,4,8,0-9,0-9,arabic_stripped
دفتر خرطوش,daftar khartuush,daffat rukhtuush,False,10,16,10-19,10-19,arabic_stripped
حفة,7iffe,7affe,False,3,5,0-9,0-9,arabic_stripped
اتجذمر,2itdjadhmar,2itdjadhmar,True,6,11,0-9,10-19,arabic_stripped
أجودة,2ajwide,2ajwade,False,5,7,0-9,0-9,arabic_stripped
استحقر,2istaqar,2ista7qir,False,6,8,0-9,0-9,arabic_stripped
ميطن,meetan,maytin,False,4,6,0-9,0-9,arabic_stripped
متوفي,mitwaffi,mitwaffi,True,5,8,0-9,0-9,arabic_stripped
يوفد,yuufid,ywaffid,False,4,6,0-9,0-9,arabic_stripped
ماعنده ذقن ممشطة,maa3indo diqin 2immashshatta,maa 3indo miqitish min,False,16,28,10-19,20-29,arabic_stripped
يخلع,ykhalli3,yikhla3,False,4,8,0-9,0-9,arabic_stripped
فقى,faqa,faqqa,False,3,4,0-9,0-9,arabic_stripped
بضاعة,bdaa3a,baddaa3a,False,5,6,0-9,0-9,arabic_stripped
فرجاها العجب,farjaaha 2il3ajab,farjaaho 2il3ab,False,12,17,10-19,10-19,arabic_stripped
مصاب,musaab,masaab,False,4,6,0-9,0-9,arabic_stripped
طربق,tarbiq,tarbiq,True,4,6,0-9,0-9,arabic_stripped
يحجز,yu7juz,y7ajjiz,False,4,6,0-9,0-9,arabic_stripped
أول الرقيص حجلان,2awwal 2irruqees 7adjalaan,2awla 2ilqara sanjii7,False,16,26,10-19,20-29,arabic_stripped
شخبط,shakhbit,shakhbat,False,4,8,0-9,0-9,arabic_stripped
جاح,jaa7,jaa7,True,3,4,0-9,0-9,arabic_stripped
فارد صدره,faarid sidro,faarid saro,False,9,12,0-9,10-19,arabic_stripped
ابلع,2ibla3,2ibla3,True,4,6,0-9,0-9,arabic_stripped
اتخلوع,2itkhalwa3,2itkhalwa3,True,6,10,0-9,10-19,arabic_stripped
يمتن,ymattin,ymattin,True,4,7,0-9,0-9,arabic_stripped
دبس الرمان,dibs 2irrumaan,dabb 2irraamin,False,10,14,10-19,10-19,arabic_stripped
اؤجر,2u2jar,2u2jur,False,4,6,0-9,0-9,arabic_stripped
صفارة,suffaara,safaara,False,5,8,0-9,0-9,arabic_stripped
أسرى,2asra,2asra,True,4,5,0-9,0-9,arabic_stripped
فجر,fajjar,fajjir,False,3,6,0-9,0-9,arabic_stripped
يسمد,ysammid,ysammid,True,4,7,0-9,0-9,arabic_stripped
يسعدن,ysa3din,ysa3din,True,5,7,0-9,0-9,arabic_stripped
اتمنكر,2itmankar,2itmankar,True,6,9,0-9,0-9,arabic_stripped
يتجند,yitjannad,yitjannad,True,5,9,0-9,0-9,arabic_stripped
بتلت وبتعجن,bitlitt wubti3jin,bitlat wubit3ajjan,False,11,17,10-19,10-19,arabic_stripped
نشوف وجه ربنا,nshuuf wijih rabnaa,nashuuf jaww barano,False,13,19,10-19,10-19,arabic_stripped
تحذير,ta7ziir,ta7ziir,True,5,7,0-9,0-9,arabic_stripped
يفرفط,yfarfit,yfarfit,True,5,7,0-9,0-9,arabic_stripped
أرباح,2arbaa7,2arbaa7,True,5,7,0-9,0-9,arabic_stripped
لا يفقه شي,laa yifqah shii,laa fiiq shahi,False,10,15,10-19,10-19,arabic_stripped
فهلقة,fahlaqa,fahlaqa,True,5,7,0-9,0-9,arabic_stripped
شهد,shahhad,shahhid,False,3,7,0-9,0-9,arabic_stripped
اكرش,2ukrush,2ikrush,False,4,7,0-9,0-9,arabic_stripped
الزم,2ilzam,2ilzim,False,4,6,0-9,0-9,arabic_stripped
يتطاوق,yittaawaq,yittaawaq,True,6,9,0-9,0-9,arabic_stripped
مصروف,masruuf,masruuf,True,5,7,0-9,0-9,arabic_stripped
يسفه,ysaffih,yisfah,False,4,7,0-9,0-9,arabic_stripped
يفطس,yfattis,yiftus,False,4,7,0-9,0-9,arabic_stripped
غيران,ghayraan,ghiiraan,False,5,8,0-9,0-9,arabic_stripped
اتغشمن,2itghashman,2itghashman,True,6,11,0-9,10-19,arabic_stripped
قتالي,qitaali,qataali,False,5,7,0-9,0-9,arabic_stripped
يترافع,yitraafa3,yitraafa3,True,6,9,0-9,0-9,arabic_stripped
مجد,majjid,majjad,False,3,6,0-9,0-9,arabic_stripped
يديك,ydayyik,ydiik,False,4,7,0-9,0-9,arabic_stripped
جلطة,jalta,jalta,True,4,5,0-9,0-9,arabic_stripped
اتودد,2itwaddad,2itwaddad,True,5,9,0-9,0-9,arabic_stripped
يتطعم,yitta33am,yitta33am,True,5,9,0-9,0-9,arabic_stripped
مقحمز,mka7miz,mqa7miz,False,5,7,0-9,0-9,arabic_stripped
تفريز,tafriiz,tafriiz,True,5,7,0-9,0-9,arabic_stripped
رمال,rimaal,rammaal,False,4,6,0-9,0-9,arabic_stripped
احظر,2u7zur,2i7zar,False,4,6,0-9,0-9,arabic_stripped
حقائق,7aqaa2iq,7aqaa2iq,True,5,8,0-9,0-9,arabic_stripped
عيب عشواربه,3eeb 3ashawaarbo,3eeb 3ashuuro,False,11,16,10-19,10-19,arabic_stripped
يقري,yqkgarri,yiqri,False,4,8,0-9,0-9,arabic_stripped
صلع,salla3,salli3,False,3,6,0-9,0-9,arabic_stripped
انحق,2in7aqq,2in7aqq,True,4,7,0-9,0-9,arabic_stripped
زابل,zaabil,zaabil,True,4,6,0-9,0-9,arabic_stripped
جمرة المي,jamrit 2ilmayy,jamarit 2ilmi,False,9,14,0-9,10-19,arabic_stripped
اتحزب,2it7azzab,2it7azzab,True,5,9,0-9,0-9,arabic_stripped
أسنان,2asnaan,2asnaan,True,5,7,0-9,0-9,arabic_stripped
أخطأ,2akhta2,2akhta2,True,4,7,0-9,0-9,arabic_stripped
كوم لحم,koom la7im,koom 7alam,False,7,10,0-9,10-19,arabic_stripped
استعصام,2isti3saam,2isti3saam,True,7,10,0-9,10-19,arabic_stripped
غمي,ghimi,ghammi,False,3,5,0-9,0-9,arabic_stripped
أعشاش,2a3shaash,2a3shaash,True,5,9,0-9,0-9,arabic_stripped
حبوب اللقاح,7buub 2illuqaa7,7abbu 2ilqaal,False,11,15,10-19,10-19,arabic_stripped
يجود,yjawwid,yjawwid,True,4,7,0-9,0-9,arabic_stripped
نقي,naqqi,naqi,False,3,5,0-9,0-9,arabic_stripped
ممردغ,2immardigh,mmumraddigh,False,5,10,0-9,10-19,arabic_stripped
ضنى,dana,danna,False,3,4,0-9,0-9,arabic_stripped
ذبيحة الأساس,dbii7it 2il2asaas,2abii7isit 2izzaas,False,12,17,10-19,10-19,arabic_stripped
فلوتي,faluuti,falluuti,False,5,7,0-9,0-9,arabic_stripped
يكابر,ykaabir,ykaabir,True,5,7,0-9,0-9,arabic_stripped
يحوس,y7uus,y7awwis,False,4,5,0-9,0-9,arabic_stripped
انخطف,2inkhataf,2inkhitif,False,5,9,0-9,0-9,arabic_stripped
تحويش,ta7wiish,ta7wiish,True,5,8,0-9,0-9,arabic_stripped
يستر,ysattir,ysattir,True,4,7,0-9,0-9,arabic_stripped
يشفي,yishfi,yshaffi,False,4,6,0-9,0-9,arabic_stripped
كعبل,ka3bal,ka3bal,True,4,6,0-9,0-9,arabic_stripped
زرقا,zarqa,zarqa,True,4,5,0-9,0-9,arabic_stripped
صبارة بركة,subbaarit barake,sabbaarit rake,False,10,16,10-19,10-19,arabic_stripped
شرد,sharrid,sharrid,True,3,7,0-9,0-9,arabic_stripped
اتعازم,2it3aazam,2it3aazam,True,6,9,0-9,0-9,arabic_stripped
يعج,y3idjdj,y3ijdj,False,3,7,0-9,0-9,arabic_stripped
فصوص,fsuus,fassuus,False,4,5,0-9,0-9,arabic_stripped
إقرار,2iqraar,2iqraar,True,5,7,0-9,0-9,arabic_stripped
خنفساء,khunfasa,khununfasaa2,False,6,8,0-9,0-9,arabic_stripped
منور,mnawwir,mnawwir,True,4,7,0-9,0-9,arabic_stripped
تلوق,tlawwaq,tlawwaq,True,4,7,0-9,0-9,arabic_stripped
ساحة,saa7a,saa7a,True,4,5,0-9,0-9,arabic_stripped
مخبز,makhbaz,mkhabbiz,False,4,7,0-9,0-9,arabic_stripped
يتكشف,yitkashshaf,yitkashshaf,True,5,11,0-9,10-19,arabic_stripped
يجهر,yijhar,yjahhir,False,4,6,0-9,0-9,arabic_stripped
غابة,ghaabe,ghaabe,True,4,6,0-9,0-9,arabic_stripped
إصلاحي,2islaa7i,2islaa7i,True,6,8,0-9,0-9,arabic_stripped
يسرقط,ysarkit,ysarkit,True,5,7,0-9,0-9,arabic_stripped
هاذي,haadi,haadhi,False,4,5,0-9,0-9,arabic_stripped
استجار,2istajaar,2istijjaar,False,6,9,0-9,0-9,arabic_stripped
ردان,rdaan,raddaan,False,4,5,0-9,0-9,arabic_stripped
اسأل مجرب ولا تسأل خبير,2is2al mjarrib wala tis2al khabiir,2asal marjabi 2il2akhtuur,False,23,34,20-29,30-39,arabic_stripped
افلم,2iflam,2iflam,True,4,6,0-9,0-9,arabic_stripped
اتفنش,2itfannash,2itfannash,True,5,10,0-9,10-19,arabic_stripped
انشخل,2inshakhal,2inshikhil,False,5,10,0-9,10-19,arabic_stripped
دنقر,danqir,danqir,True,4,6,0-9,0-9,arabic_stripped
يستيسر,yistaysir,yistayir,False,6,9,0-9,0-9,arabic_stripped
يطقطق,ytaqtiq,ytaqtiq,True,5,7,0-9,0-9,arabic_stripped
يزوع,yzawwi3,yzawwi3,True,4,7,0-9,0-9,arabic_stripped
امسخ,2imsakh,2imsakh,True,4,7,0-9,0-9,arabic_stripped
ماكل,maakil,maakil,True,4,6,0-9,0-9,arabic_stripped
أقلم,2aqlam,2aqlam,True,4,6,0-9,0-9,arabic_stripped
دبابير,dabaabiir,dabaabiir,True,6,9,0-9,0-9,arabic_stripped
كلامه بيتثقل بالذهب,kalaamo byitthaqqal bidhdhahab,kilhaamo bittiq bilib,False,19,30,10-19,30-39,arabic_stripped
أطرب,2atrab,2atrab,True,4,6,0-9,0-9,arabic_stripped
عقل,3aqil,3aqqal,False,3,5,0-9,0-9,arabic_stripped
عيش,3iish,3ayyish,False,3,5,0-9,0-9,arabic_stripped
حوسة,7oose,7oose,True,4,5,0-9,0-9,arabic_stripped
بحوض نعنع,b7ood na3na3,ba77uun 3adan,False,9,12,0-9,10-19,arabic_stripped
يعاقب,y3aaqib,y3aaqib,True,5,7,0-9,0-9,arabic_stripped
جلدة راسه خميلة,jildit raaso khmiile,jalde raaso khaliime,False,15,20,10-19,20-29,arabic_stripped
بتقلب بقبره,bitqallab biqabro,bitqalb biqabro,False,11,17,10-19,10-19,arabic_stripped
خنصر,khansar,khansar,True,4,7,0-9,0-9,arabic_stripped
لس,liss,liss,True,2,4,0-9,0-9,arabic_stripped
براءة,baraa2a,buraa2a,False,5,7,0-9,0-9,arabic_stripped
عينه مش مملحة,3eeno mish 2immalla7a,3eeno mish mil7ame,False,13,21,10-19,20-29,arabic_stripped
فيع,fayya3,fayyi3,False,3,6,0-9,0-9,arabic_stripped
عاجن,3aajin,3aajin,True,4,6,0-9,0-9,arabic_stripped
حطه تحت باطه,7atto ta7it baato,7atto ta7 btaa,False,12,17,10-19,10-19,arabic_stripped
تداوى,2iddaawa,2iddaawa,True,5,8,0-9,0-9,arabic_stripped
تجيير,tajyiir,tajiir,False,5,7,0-9,0-9,arabic_stripped
يحسحس,y7as7is,y7as7is,True,5,7,0-9,0-9,arabic_stripped
انلحم,2inla7am,2inli7im,False,5,8,0-9,0-9,arabic_stripped
مصايب,masaayib,masaayib,True,5,8,0-9,0-9,arabic_stripped
انفي,2infi,2infi,True,4,5,0-9,0-9,arabic_stripped
مساخيط,masaakhiit,masaakhiit,True,6,10,0-9,10-19,arabic_stripped
عظم الله أجركم,3azzam 2allaa 2ajrakum,3adhdham 2iljumak,False,14,22,10-19,20-29,arabic_stripped
أحبة,2a7ibba,2a7be,False,4,7,0-9,0-9,arabic_stripped
ألبان,2albaan,2albaan,True,5,7,0-9,0-9,arabic_stripped
افرد وجهك,2ifrid wijhak,2ifruud jihak,False,9,13,0-9,10-19,arabic_stripped
نهج,nahadj,nahhidj,False,3,6,0-9,0-9,arabic_stripped
اعتق,2i3tiq,2i3taq,False,4,6,0-9,0-9,arabic_stripped
أدغم,2adgham,2adgham,True,4,7,0-9,0-9,arabic_stripped
مانع,maani3,maani3,True,4,6,0-9,0-9,arabic_stripped
يآيس,y2aayis,y2aayis,True,4,7,0-9,0-9,arabic_stripped
اتقاتل,2itqaatal,2itqaatal,True,6,9,0-9,0-9,arabic_stripped
قصول,qaswal,qaswal,True,4,6,0-9,0-9,arabic_stripped
تغزز,tghazzaz,tghazzaz,True,4,8,0-9,0-9,arabic_stripped
رشتة,rushte,rashte,False,4,6,0-9,0-9,arabic_stripped
يرسب,yrassib,yrassib,True,4,7,0-9,0-9,arabic_stripped
سدور,sduur,sduur,True,4,5,0-9,0-9,arabic_stripped
حيل,7iil,7ayyil,False,3,4,0-9,0-9,arabic_stripped
قرقض,qarqid,qarqad,False,4,6,0-9,0-9,arabic_stripped
عبك,3abatsh,3abbik,False,3,7,0-9,0-9,arabic_stripped
ثناء,thanaa2,thanaa2,True,4,7,0-9,0-9,arabic_stripped
ضعف,da33if,da33if,True,3,6,0-9,0-9,arabic_stripped
احتفل,2i7tifil,2i7tafal,False,5,8,0-9,0-9,arabic_stripped
سكاسيك,sakaasiik,sakaasiik,True,6,9,0-9,0-9,arabic_stripped
نخخ,nakhkhakh,nakhkhikh,False,3,9,0-9,0-9,arabic_stripped
تقييم,taqyiim,taqyim,False,5,7,0-9,0-9,arabic_stripped
غلى,ghala,ghalla,False,3,5,0-9,0-9,arabic_stripped
تراسل,traasal,traasal,True,5,7,0-9,0-9,arabic_stripped
استلطف,2istaltif,2istaltaf,False,6,9,0-9,0-9,arabic_stripped
لحلح,la7la7,la7la7,True,4,6,0-9,0-9,arabic_stripped
يعلك,y3allik,y3allik,True,4,7,0-9,0-9,arabic_stripped
انفري,2infiri,2infiri,True,5,7,0-9,0-9,arabic_stripped
يبلطق,ybaltik,ybaltiq,False,5,7,0-9,0-9,arabic_stripped
انصاب,2insaab,2insaab,True,5,7,0-9,0-9,arabic_stripped
من وراك,min waraak,min waraak,True,7,10,0-9,10-19,arabic_stripped
استقتل,2istaqtil,2istaqtil,True,6,9,0-9,0-9,arabic_stripped
لاغي,laaghi,laaghi,True,4,6,0-9,0-9,arabic_stripped
يتوعك,yitwa33ak,yitwa33ak,True,5,9,0-9,0-9,arabic_stripped
أمل,2ammil,2ammal,False,3,6,0-9,0-9,arabic_stripped
مسايسة,msaayase,masaayse,False,6,8,0-9,0-9,arabic_stripped
قملة,qamle,qamle,True,4,5,0-9,0-9,arabic_stripped
سحبة,sa7be,sa7be,True,4,5,0-9,0-9,arabic_stripped
منخار,minkhaar,minkhaar,True,5,8,0-9,0-9,arabic_stripped
جرد,jarad,jarrad,False,3,5,0-9,0-9,arabic_stripped
اتواقى,2itwaaqa,2itwaaqa,True,6,8,0-9,0-9,arabic_stripped
عيي,3ayyi,3iyi,False,3,5,0-9,0-9,arabic_stripped
يجاول,yjaawil,yjaawil,True,5,7,0-9,0-9,arabic_stripped
عمدة,3umde,3amde,False,4,5,0-9,0-9,arabic_stripped
يتشرى,yitsharra,yitsharra,True,5,9,0-9,0-9,arabic_stripped
أمثلة,2amsile,2amsale,False,5,7,0-9,0-9,arabic_stripped
القف,2ulquf,2ilqif,False,4,6,0-9,0-9,arabic_stripped
قلزة,2alze,qalze,False,4,5,0-9,0-9,arabic_stripped
كفوا إيده,kaffuu 2iido,kaffuuh 2iiido,False,9,12,0-9,10-19,arabic_stripped
احمد ربك,2i7mid rabbak,2i7mid rubak,False,8,13,0-9,10-19,arabic_stripped
يعشق,y3ashshiq,y3ashshiq,True,4,9,0-9,0-9,arabic_stripped
فيل,fayyal,fiil,False,3,6,0-9,0-9,arabic_stripped
يا قوم,yaa qawm,yaa quum,False,6,8,0-9,0-9,arabic_stripped
برى,bara,barra,False,3,4,0-9,0-9,arabic_stripped
كرتون,kartuun,kartuun,True,5,7,0-9,0-9,arabic_stripped
ضيف ثقيل,deef tqiil,diif qiil,False,8,10,0-9,10-19,arabic_stripped
يكرمش,ykarmish,ykarmish,True,5,8,0-9,0-9,arabic_stripped
سكت,sakat,sakkit,False,3,5,0-9,0-9,arabic_stripped
لمز,lamaz,lammiz,False,3,5,0-9,0-9,arabic_stripped
مكمور,makmuur,makmuur,True,5,7,0-9,0-9,arabic_stripped
فرفد,farfid,farfid,True,4,6,0-9,0-9,arabic_stripped
انطبق,2intabaq,2intibiq,False,5,8,0-9,0-9,arabic_stripped
عبط,3abat,3abbit,False,3,5,0-9,0-9,arabic_stripped
افقه,2ifqah,2ifqah,True,4,6,0-9,0-9,arabic_stripped
يتلخص,yitlakhkhas,yitlakhkhas,True,5,11,0-9,10-19,arabic_stripped
مغلق,mughlaq,mghalliq,False,4,7,0-9,0-9,arabic_stripped
بطئ,batti2,batti2,True,3,6,0-9,0-9,arabic_stripped
يرتكز,yirtikiz,yirtikiz,True,5,8,0-9,0-9,arabic_stripped
حوي,7iwi,7awwi,False,3,4,0-9,0-9,arabic_stripped
يصور,ysawwir,ysuur,False,4,7,0-9,0-9,arabic_stripped
فهلق,fahliq,fahlaq,False,4,6,0-9,0-9,arabic_stripped
حملت,7imlat,7amlat,False,4,6,0-9,0-9,arabic_stripped
حنحن,7an7in,7an7in,True,4,6,0-9,0-9,arabic_stripped
قراطيف,qaraatiif,qaraatiif,True,6,9,0-9,0-9,arabic_stripped
دادى,daada,daada,True,4,5,0-9,0-9,arabic_stripped
فوضوي,fawdawi,foodeewi,False,5,7,0-9,0-9,arabic_stripped
مدفوس,madfuus,madfuus,True,5,7,0-9,0-9,arabic_stripped
فصح,fassa7,fassi7,False,3,6,0-9,0-9,arabic_stripped
يرط,yrutt,yrutt,True,3,5,0-9,0-9,arabic_stripped
استغلالي,2istighlaali,2istighlaali,True,8,12,0-9,10-19,arabic_stripped
اتغضب,2itghaddab,2itghaddab,True,5,10,0-9,10-19,arabic_stripped
مقربط,mqarbit,mqarbit,True,5,7,0-9,0-9,arabic_stripped
اطمس,2utmus,2itmas,False,4,6,0-9,0-9,arabic_stripped
مبرجل,mbarjil,mbarjil,True,5,7,0-9,0-9,arabic_stripped
يكون,ykawwin,ykawwin,True,4,7,0-9,0-9,arabic_stripped
يبرص,ybarris,ybarris,True,4,7,0-9,0-9,arabic_stripped
غيار,ghayaar,ghayyaar,False,4,7,0-9,0-9,arabic_stripped
يرضع,yirda3,yirda3,True,4,6,0-9,0-9,arabic_stripped
ينقل,ynaqqil,yinqall,False,4,7,0-9,0-9,arabic_stripped
تفنش,tfannash,tfannash,True,4,8,0-9,0-9,arabic_stripped
يغربل,ygharbil,ygharbil,True,5,8,0-9,0-9,arabic_stripped
ينخمع,yinkhimi3,yinkhimi3,True,5,9,0-9,0-9,arabic_stripped
حركشة,7arkashe,7arkashe,True,5,8,0-9,0-9,arabic_stripped
أهتر,2ahtar,2ahtar,True,4,6,0-9,0-9,arabic_stripped
تصليح,taslii7,taslii7,True,5,7,0-9,0-9,arabic_stripped
أجمل,2ajmal,2ajmal,True,4,6,0-9,0-9,arabic_stripped
قرفص,qarfis,qarfis,True,4,6,0-9,0-9,arabic_stripped
مآنسة,m2aanase,m2aanse,False,5,8,0-9,0-9,arabic_stripped
يصادف,ysaadif,ysaadif,True,5,7,0-9,0-9,arabic_stripped
سلاح,slaa7,salaa7,False,4,5,0-9,0-9,arabic_stripped
فاضي البال,faadi 2ilbaal,faadi 2ilbal,False,10,13,10-19,10-19,arabic_stripped
مبوجر,mboodjir,mabwajir,False,5,8,0-9,0-9,arabic_stripped
رصة سنان,rassit snaan,rassit snaan,True,8,12,0-9,10-19,arabic_stripped
تغرب,tgharrab,tgharrab,True,4,8,0-9,0-9,arabic_stripped
متاعيس,mataa3iis,mitaa3iis,False,6,9,0-9,0-9,arabic_stripped
تحزم,t7azzam,t7azzam,True,4,7,0-9,0-9,arabic_stripped
عظرت,3adhrat,3azrat,False,4,7,0-9,0-9,arabic_stripped
هدم,hadim,haddim,False,3,5,0-9,0-9,arabic_stripped
اتخدر,2itkhaddar,2itkhaddar,True,5,10,0-9,10-19,arabic_stripped
فغم,faghim,faghgham,False,3,6,0-9,0-9,arabic_stripped
حجر العين,7ajar 2il3een,7ajar 3aleen,False,9,13,0-9,10-19,arabic_stripped
طجة,tadjdje,tujje,False,3,7,0-9,0-9,arabic_stripped
عكفة,3akfe,3akfe,True,4,5,0-9,0-9,arabic_stripped
يضج,ydujj,ydujj,True,3,5,0-9,0-9,arabic_stripped
ظابح,dhaabi7,dhaabi7,True,4,7,0-9,0-9,arabic_stripped
لتن,lattan,lattin,False,3,6,0-9,0-9,arabic_stripped
يفنجر,yfanjir,yfanjir,True,5,7,0-9,0-9,arabic_stripped
ورث,warris,warras,False,3,6,0-9,0-9,arabic_stripped
