source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
تْكَسَّب,tkassab,tkassab,True,8,7,0-9,0-9,arabic_harakat
يشيِّك,yshayyik,yshayyik,True,6,8,0-9,0-9,arabic_harakat
خِلَال,khilaal,khilaal,True,6,7,0-9,0-9,arabic_harakat
أَخْرَاص,2akhraas,2akhraas,True,8,8,0-9,0-9,arabic_harakat
اِحْفَظ,2i7faz,2i7faz,True,7,6,0-9,0-9,arabic_harakat
يِتْجَاذَب,yitjaazab,yitdjaadhab,False,10,9,10-19,0-9,arabic_harakat
يجَوِّح,yjawwi7,yjawwi7,True,7,7,0-9,0-9,arabic_harakat
اِحْقِد,2i7qid,2i7qid,True,7,6,0-9,0-9,arabic_harakat
مَلَايِين,malaayiin,malaayin,False,9,9,0-9,0-9,arabic_harakat
اِسْتَوْفِي,2istawfi,2istawfi,True,11,8,10-19,0-9,arabic_harakat
اِتْوَفَّق,2itwaffaq,2itwaffaq,True,10,9,10-19,0-9,arabic_harakat
اِذْبَل,2idbal,2izbal,False,7,6,0-9,0-9,arabic_harakat
مَخْلُوطَة,makhluuta,makhluuta,True,10,9,10-19,0-9,arabic_harakat
فِعِل,fi3il,fi3il,True,5,5,0-9,0-9,arabic_harakat
يبَصِّم,ybassim,ybassim,True,7,7,0-9,0-9,arabic_harakat
عَبْعَب,3ab3ab,3ab3ab,True,7,6,0-9,0-9,arabic_harakat
غَمْزَت الصَّنَارة,ghamzat 2issanaara,ghamzat 2innasara,False,18,18,10-19,10-19,arabic_harakat
طَبِّل,tabbil,tabbil,True,6,6,0-9,0-9,arabic_harakat
اِتْحَجَّر,2it7ajjar,2it7ajjar,True,10,9,10-19,0-9,arabic_harakat
يُحْجُر,yu7jur,yu7jur,True,7,6,0-9,0-9,arabic_harakat
شَحَاحِيذ,sha7aa7iid,sha7aadii7,False,9,10,0-9,10-19,arabic_harakat
يِسْتَجْوِب,yistajwib,yistajwib,True,11,9,10-19,0-9,arabic_harakat
صُحْبِة,su7be,su7be,True,7,5,0-9,0-9,arabic_harakat
بَلَالِيع,balaalii3,balaalii3,True,9,9,0-9,0-9,arabic_harakat
خَلِّيط,khalliit,khalliit,True,7,8,0-9,0-9,arabic_harakat
يلَوِّح,ylawwi7,ylawwi7,True,7,7,0-9,0-9,arabic_harakat
دَبْدِب,dabdib,dabdib,True,7,6,0-9,0-9,arabic_harakat
اُؤْجَر,2u2jar,2u2jar,True,7,6,0-9,0-9,arabic_harakat
صُرْمَايِة,surmaaye,surmaaye,True,10,8,10-19,0-9,arabic_harakat
أَسِير,2asiir,2asiir,True,6,6,0-9,0-9,arabic_harakat
يفَبْرِك,yfabrik,yfabrik,True,8,7,0-9,0-9,arabic_harakat
بَالسَّلَامِة ان شَاء الله,bissalaame 2in shaalla,bissal 2ilmaa 2innasha,False,26,22,20-29,20-29,arabic_harakat
اِتْسَطَّر,2itsattar,2itsattar,True,10,9,10-19,0-9,arabic_harakat
مَقَاثِي,maqkaathi,maqaathi,False,8,9,0-9,0-9,arabic_harakat
أَجْنِحَة,2ajni7a,2ajni7a,True,9,7,0-9,0-9,arabic_harakat
عَتْمِة,3atme,3atme,True,7,5,0-9,0-9,arabic_harakat
يِتْمَرْيَس,yitmaryas,yitmaryas,True,11,9,10-19,0-9,arabic_harakat
حِدِق,7idiqg,7idiq,False,5,6,0-9,0-9,arabic_harakat
فَرَّازِة,farraaze,farraaze,True,9,8,0-9,0-9,arabic_harakat
يِتْرَأّف,yitra22af,yitra22af,True,9,9,0-9,0-9,arabic_harakat
مُنْفَعِل,munfa3il,munfa3il,True,9,8,0-9,0-9,arabic_harakat
فَيلَسُوف,faylasuuf,feelusaf,False,9,9,0-9,0-9,arabic_harakat
مْشَنْخَر,mshankhar,mshankhar,True,9,9,0-9,0-9,arabic_harakat
إِذَا بيكُح بيطلع معه مصَاري,2iza biku77 byitla3 ma3o masaari,2izaab yi3tikus mur 2il3a7ammiib leeto,False,28,32,20-29,30-39,arabic_harakat
لَاحِظ,laa7iz,laa7iz,True,6,6,0-9,0-9,arabic_harakat
طَوبَرْجِي,toobarji,tawabarji,False,10,8,10-19,0-9,arabic_harakat
صَدَى,sada,sada,True,5,4,0-9,0-9,arabic_harakat
اِتْسَفَّط,2itsaffat,2itsaffat,True,10,9,10-19,0-9,arabic_harakat
فَاشِل,faashil,faashil,True,6,7,0-9,0-9,arabic_harakat
غِمِق,ghimiq,ghimiq,True,5,6,0-9,0-9,arabic_harakat
تْغِرْبِل,tghirbil,tghirbil,True,9,8,0-9,0-9,arabic_harakat
فَايِض,faayid,faayid,True,6,6,0-9,0-9,arabic_harakat
رَفْرَف,rafraf,rafraf,True,7,6,0-9,0-9,arabic_harakat
لَاش,laash,laash,True,4,5,0-9,0-9,arabic_harakat
دَاء,daa2,daa2,True,4,4,0-9,0-9,arabic_harakat
يِجْلِس,yijlis,yijlis,True,7,6,0-9,0-9,arabic_harakat
يهِيش,yhiish,yhiish,True,5,6,0-9,0-9,arabic_harakat
طَرِي,tari,tari,True,5,4,0-9,0-9,arabic_harakat
اِنْقَبَع,2inqaba3,2inqaba3,True,9,8,0-9,0-9,arabic_harakat
مْفَحْكَش,mfa7kash,mfa7kash,True,9,8,0-9,0-9,arabic_harakat
يِرْمَح,yirma7,yirma7,True,7,6,0-9,0-9,arabic_harakat
يِتْحَطَّم,yit7attam,yit7attam,True,10,9,10-19,0-9,arabic_harakat
اِتْحَاقَر,2it7aaqar,2it7aaqar,True,10,9,10-19,0-9,arabic_harakat
يِنْشِخِل,yinshikhil,yinshikhil,True,9,10,0-9,10-19,arabic_harakat
يِقْحَط,yiq7at,yiq7at,True,7,6,0-9,0-9,arabic_harakat
تْصَفَّن,tsaffan,tsaffan,True,8,7,0-9,0-9,arabic_harakat
أَحَقِّيِّة,2a7aqqiyye,2a7aqqiyye,True,11,10,10-19,10-19,arabic_harakat
رِيعَة,rii3a,rii3a,True,6,5,0-9,0-9,arabic_harakat
يجَمِّد,yjammid,yjammid,True,7,7,0-9,0-9,arabic_harakat
حَرْوِل,7arwil,7arwil,True,7,6,0-9,0-9,arabic_harakat
سَمَا,sama,sama,True,5,4,0-9,0-9,arabic_harakat
اِخْضَرّ,2ikhdarr,2ikhdarr,True,8,8,0-9,0-9,arabic_harakat
أَكَم,2akam,2akam,True,5,5,0-9,0-9,arabic_harakat
عَشَرَة,3ashara,3ashara,True,7,7,0-9,0-9,arabic_harakat
اِغْلِق,2ighliq,2ighliq,True,7,7,0-9,0-9,arabic_harakat
زي قَاضي معزول,zayy qaadi ma3zuul,ziiq 2idam 3awali,False,14,18,10-19,10-19,arabic_harakat
حُبّ,7ubb,7ubb,True,4,4,0-9,0-9,arabic_harakat
جَوَاد,jawaad,jawaad,True,6,6,0-9,0-9,arabic_harakat
نَافِع,naafi3,naafi3,True,6,6,0-9,0-9,arabic_harakat
مُتْعَة,mut3a,mut3a,True,7,5,0-9,0-9,arabic_harakat
مْضَعْضَع,mda3da3,mda3da3,True,9,7,0-9,0-9,arabic_harakat
اِتْدَيَّن,2iddayan,2iddayyan,False,10,8,10-19,0-9,arabic_harakat
فَقَد,faqad,faqad,True,5,5,0-9,0-9,arabic_harakat
قَايِم بوَاجِبَاته,qaayim biwaajibaato,qaayim bwijhaat,False,18,19,10-19,10-19,arabic_harakat
حْوَيِّر,7wayyir,7wayyir,True,8,7,0-9,0-9,arabic_harakat
خَاطَر,khaatar,khaatar,True,6,7,0-9,0-9,arabic_harakat
يِنْحَاز,yin7aaz,yin7aaz,True,8,7,0-9,0-9,arabic_harakat
سَبِّك,sabbik,sabbik,True,6,6,0-9,0-9,arabic_harakat
يِشْغَل,yishghil,yishghal,False,7,8,0-9,0-9,arabic_harakat
كْرَونْدَيه,kroondee,krawnadi,False,11,8,10-19,0-9,arabic_harakat
زَوَارِيب,zawaariib,zawaariib,True,9,9,0-9,0-9,arabic_harakat
إِجَت بَرَكِتْهَا,2ijat barakitha,2ijat briktaah,False,17,15,10-19,10-19,arabic_harakat
مَشْرُوب,mashruub,mashruub,True,8,8,0-9,0-9,arabic_harakat
يعَرْكِس,y3arkis,y3arkis,True,8,7,0-9,0-9,arabic_harakat
مْعَبَّى,m3abba,m3abba,True,8,6,0-9,0-9,arabic_harakat
فُسْحَة,fus7a,fus7a,True,7,5,0-9,0-9,arabic_harakat
قِدّ,qkgidd,qidd,False,4,6,0-9,0-9,arabic_harakat
خَنَاشِير,khanaashiir,khanaashiir,True,9,11,0-9,10-19,arabic_harakat
مْوَنْكِر,mwankir,mwankir,True,9,7,0-9,0-9,arabic_harakat
لَمَز,lamaz,lamaz,True,5,5,0-9,0-9,arabic_harakat
اِسْتَنَّى,2istanna,2istana,False,10,8,10-19,0-9,arabic_harakat
أَخْبَار,2akhbaar,2akhbaar,True,8,8,0-9,0-9,arabic_harakat
كَرَامَيل,karamiil,karamaayil,False,9,8,0-9,0-9,arabic_harakat
أَجْهَد,2ajhad,2ajhad,True,7,6,0-9,0-9,arabic_harakat
غَمِّض,ghammid,ghammid,True,6,7,0-9,0-9,arabic_harakat
صَفَح,safa7,safa7,True,5,5,0-9,0-9,arabic_harakat
سَرْسَبِة,sarsabe,sarsabe,True,9,7,0-9,0-9,arabic_harakat
اِنْتِمَاء,2intimaa2,2intimaa2,True,10,9,10-19,0-9,arabic_harakat
تْجَيَّد,tjayyad,tjayyad,True,8,7,0-9,0-9,arabic_harakat
بِيرُدّ جَوَابَات,biyrudd jawaabaat,biirrud jawabit,False,17,17,10-19,10-19,arabic_harakat
تَجَارُب,tajaarub,tajaarub,True,8,8,0-9,0-9,arabic_harakat
تَفَكُّر,tafakkur,tafakkur,True,8,8,0-9,0-9,arabic_harakat
يِفْلِت,yiflit,yiflit,True,7,6,0-9,0-9,arabic_harakat
يشَخِّب,yshakhkhib,yshakhkhib,True,7,10,0-9,10-19,arabic_harakat
مُتَدَنِّي,mutadanni,mutadanni,True,10,9,10-19,0-9,arabic_harakat
تْيَسَّر,tyassar,tyassar,True,8,7,0-9,0-9,arabic_harakat
طَعْنُوزِة,ta3nuuze,ta3nuuze,True,10,8,10-19,0-9,arabic_harakat
زِيجِة,ziije,ziije,True,6,5,0-9,0-9,arabic_harakat
مَرَار,maraar,maraar,True,6,6,0-9,0-9,arabic_harakat
أَكِل,2akil,2akil,True,5,5,0-9,0-9,arabic_harakat
يِتْأَقْلَم,yit2aqlam,yit2aqlam,True,11,9,10-19,0-9,arabic_harakat
مِسْرَاة الدَّوَاب,misraat 2iddawaab,misraa 2iddoobe,False,18,17,10-19,10-19,arabic_harakat
تْذَلَّل,tzallal,tzallal,True,8,7,0-9,0-9,arabic_harakat
طِبْق,tibq,tibq,True,5,4,0-9,0-9,arabic_harakat
عَفْكَشِة,3afkashe,3afkashe,True,9,8,0-9,0-9,arabic_harakat
عَوَّض,3awwad,3awwad,True,6,6,0-9,0-9,arabic_harakat
مْحوِّر,m7awwir,m7awwir,True,7,7,0-9,0-9,arabic_harakat
حْوَاش,7waash,7waash,True,6,6,0-9,0-9,arabic_harakat
عَفَر,3afar,3afar,True,5,5,0-9,0-9,arabic_harakat
مْجَلِّد,mjallid,mjallid,True,8,7,0-9,0-9,arabic_harakat
تْفَهَّم,tfahham,tfahham,True,8,7,0-9,0-9,arabic_harakat
يِتْخَنْزَر,yitkhanzar,yitkhanzar,True,11,10,10-19,10-19,arabic_harakat
مْلَحِّق,mla77iq,mla77iq,True,8,7,0-9,0-9,arabic_harakat
بَرِّئ,barri2,barri2,True,6,6,0-9,0-9,arabic_harakat
مَصِر,masir,masir,True,5,5,0-9,0-9,arabic_harakat
اِفْهَق,2ifhaq,2ifhaq,True,7,6,0-9,0-9,arabic_harakat
اِعْتِل,2i3til,2i3til,True,7,6,0-9,0-9,arabic_harakat
حَطُّه تحت بَاطُه,7atto ta7it baato,7atto taabit bato,False,17,17,10-19,10-19,arabic_harakat
يدَاوِم,ydaawim,ydaawim,True,7,7,0-9,0-9,arabic_harakat
يجِيب,yjiib,yjiib,True,5,5,0-9,0-9,arabic_harakat
حَسِيب,7asiib,7asiib,True,6,6,0-9,0-9,arabic_harakat
اِلْبِد,2ilbud,2ilbid,False,7,6,0-9,0-9,arabic_harakat
صِنَاعَة,sinaa3a,sinaa3a,True,8,7,0-9,0-9,arabic_harakat
اُنْغُد,2unghud,2unghud,True,7,7,0-9,0-9,arabic_harakat
اِتْسَحَّر,2itsa77ar,2itsa77ar,True,10,9,10-19,0-9,arabic_harakat
اِعْطَب,2i3tab,2i3tab,True,7,6,0-9,0-9,arabic_harakat
يجَيِّف,yjayyif,yjayyif,True,7,7,0-9,0-9,arabic_harakat
كُود,kuud,kuud,True,4,4,0-9,0-9,arabic_harakat
يهَاهِي,yhaahi,yhaahi,True,7,6,0-9,0-9,arabic_harakat
اِتْنَقَّط,2itnaqqat,2itnaqqat,True,10,9,10-19,0-9,arabic_harakat
عُبُور,3ubuur,3ubuur,True,6,6,0-9,0-9,arabic_harakat
يِدْعِي,yid3i,yid3i,True,7,5,0-9,0-9,arabic_harakat
يِنِمْغِص,yinimghis,yinimghis,True,9,9,0-9,0-9,arabic_harakat
إِير,2iir,2iir,True,4,4,0-9,0-9,arabic_harakat
فِيض,fiid,fiid,True,4,4,0-9,0-9,arabic_harakat
اِنْقَشّ,2inqashsh,2inqashsh,True,8,9,0-9,0-9,arabic_harakat
غُدَد,ghudad,ghudad,True,5,6,0-9,0-9,arabic_harakat
رَسَّب,rassab,rassab,True,6,6,0-9,0-9,arabic_harakat
مْرَارَاة,mraaraa,mraaraa,True,9,7,0-9,0-9,arabic_harakat
تَوَاصُل,tawaasul,tawaasul,True,8,8,0-9,0-9,arabic_harakat
تْسَخْمَط,tsakhmat,tsakhmat,True,9,8,0-9,0-9,arabic_harakat
حَوف,7oof,7oof,True,4,4,0-9,0-9,arabic_harakat
قَرَاشِيل,2araashiil,qaraashiil,False,9,10,0-9,10-19,arabic_harakat
عَابِد,3aabid,3aabid,True,6,6,0-9,0-9,arabic_harakat
ثُمُن,tumun,thumun,False,5,5,0-9,0-9,arabic_harakat
يِنْضَخّ,yindakhkh,yindakhkh,True,8,9,0-9,0-9,arabic_harakat
اِتْحَفَّف,2it7affaf,2it7affaf,True,10,9,10-19,0-9,arabic_harakat
سَكْبِة,sakbe,sakbe,True,7,5,0-9,0-9,arabic_harakat
اِنْتَبَه,2intabah,2intabah,True,9,8,0-9,0-9,arabic_harakat
قَهْوِي,qahwigahwi,qahwi,False,7,10,0-9,10-19,arabic_harakat
تَغْطِيِة,taghtiye,taghtiye,True,9,8,0-9,0-9,arabic_harakat
يِرْزُق,yirzuq,yirzuq,True,7,6,0-9,0-9,arabic_harakat
يِنْلِدِغ,yinlidigh,yinlidigh,True,9,9,0-9,0-9,arabic_harakat
لِبّ,libb,libb,True,4,4,0-9,0-9,arabic_harakat
عَكْرَت,3akrat,3akrat,True,7,6,0-9,0-9,arabic_harakat
اِسْتَفْرِغ,2istafrigh,2istafrigh,True,11,10,10-19,10-19,arabic_harakat
بَلَّط,ballat,ballat,True,6,6,0-9,0-9,arabic_harakat
صَانْعَة,saan3a,saan3a,True,8,6,0-9,0-9,arabic_harakat
وَجَع,waja3,waja3,True,5,5,0-9,0-9,arabic_harakat
يفِيض,yfiid,yfiid,True,5,5,0-9,0-9,arabic_harakat
اُلْضُم,2uldum,2uldum,True,7,6,0-9,0-9,arabic_harakat
يِتْوَعَّك,yitwa33ak,yitwa33ak,True,10,9,10-19,0-9,arabic_harakat
يوَسِّخ,ywassikh,ywassikh,True,7,8,0-9,0-9,arabic_harakat
شَلّ أَمَلُه,shall 2amalo,shalla 2ammalo,False,12,12,10-19,10-19,arabic_harakat
سَايِب,saayib,saayib,True,6,6,0-9,0-9,arabic_harakat
يُقْلُح,yuqludj,yuqlu7,False,7,7,0-9,0-9,arabic_harakat
يسَتِّف,ysattif,ysattif,True,7,7,0-9,0-9,arabic_harakat
نَتِيجِة,natiije,natiije,True,8,7,0-9,0-9,arabic_harakat
يِتْجَرَّد,yitjarrad,yitjarrad,True,10,9,10-19,0-9,arabic_harakat
يِتِّقِي,yittiqi,yittiqi,True,8,7,0-9,0-9,arabic_harakat
عَاوَن,3aawan,3aawan,True,6,6,0-9,0-9,arabic_harakat
جَوَّف,jawwaf,jawwaf,True,6,6,0-9,0-9,arabic_harakat
أَعْلَاف,2a3laaf,2a3laaf,True,8,7,0-9,0-9,arabic_harakat
اِسْتَشْرَق,2istashraq,2istashraq,True,11,10,10-19,10-19,arabic_harakat
لَاوَد,laawad,laawad,True,6,6,0-9,0-9,arabic_harakat
مِلْعَقَة,mil3aqa,mil3aqa,True,9,7,0-9,0-9,arabic_harakat
يِتْقَطَّف,yitqattaf,yitqattaf,True,10,9,10-19,0-9,arabic_harakat
كَسَر,kasar,kasar,True,5,5,0-9,0-9,arabic_harakat
حَلِي,7ali,7ali,True,5,4,0-9,0-9,arabic_harakat
اِعْتَزَل,2i3tazal,2i3tazal,True,9,8,0-9,0-9,arabic_harakat
فَهْلَوِي,fahlawi,fahlawi,True,9,7,0-9,0-9,arabic_harakat
قَانْصَة,qaansa,qaansa,True,8,6,0-9,0-9,arabic_harakat
اِنْبَرِى,2inbari,2inbari,True,9,7,0-9,0-9,arabic_harakat
يكَتْكِت,ykatkit,ykatkit,True,8,7,0-9,0-9,arabic_harakat
يِضْغَط,yidghat,yidghat,True,7,7,0-9,0-9,arabic_harakat
اِكْذِب,2ikzib,2izkib,False,7,6,0-9,0-9,arabic_harakat
مَا أَسْقَع وجهه,maa 2asqa3 wijho,maa 2asqa3 wajho,False,16,16,10-19,10-19,arabic_harakat
لَفْحَة هوَا,laf7it hawa,laf7a wiha,False,12,11,10-19,10-19,arabic_harakat
مْكَعْمَش,mka3mash,mka3mash,True,9,8,0-9,0-9,arabic_harakat
يِفْرِد,yifrid,yifrid,True,7,6,0-9,0-9,arabic_harakat
طُبُر,tubur,tubur,True,5,5,0-9,0-9,arabic_harakat
تْظَاهَر,tzaahar,tzaahar,True,8,7,0-9,0-9,arabic_harakat
فَعَّال,fa33aal,fa33aal,True,7,7,0-9,0-9,arabic_harakat
يُلْبُط,yulbut,yulbut,True,7,6,0-9,0-9,arabic_harakat
اِنْغِصِب,2inghisib,2inghisib,True,9,9,0-9,0-9,arabic_harakat
بُطُء,butu2,butu2,True,5,5,0-9,0-9,arabic_harakat
مَرْكُوب,markuub,markuub,True,8,7,0-9,0-9,arabic_harakat
اِسْتَحَال,2ista7aal,2ista7aal,True,10,9,10-19,0-9,arabic_harakat
صَنِّف,sannif,sannif,True,6,6,0-9,0-9,arabic_harakat
تْفَلْسَف,tfalsaf,tfalsaf,True,9,7,0-9,0-9,arabic_harakat
اِتْحَمَّل,2it7ammal,2it7ammal,True,10,9,10-19,0-9,arabic_harakat
يِتْحَنْتَر,yit7antar,yit7antar,True,11,9,10-19,0-9,arabic_harakat
قَرِّي,qkgarri,qarri,False,6,7,0-9,0-9,arabic_harakat
ويَا دَار مَا دَخَلك شَر,wuyaa daar maa dakhkhalik sharr,wee daar maa shakhadak,False,24,31,20-29,30-39,arabic_harakat
فَنْتَزِيِّة,fantaziyye,fantaziyye,True,12,10,10-19,10-19,arabic_harakat
دَغْشِي,daghshi,daghshi,True,7,7,0-9,0-9,arabic_harakat
فُسْتَان,fustaan,fustaan,True,8,7,0-9,0-9,arabic_harakat
اِرْضَع,2irda3,2irda3,True,7,6,0-9,0-9,arabic_harakat
غُصّ,ghuss,ghuss,True,4,5,0-9,0-9,arabic_harakat
يُغْرُش,yughrush,yughrush,True,7,8,0-9,0-9,arabic_harakat
إِجت القدرة تعَاير المغرفة قَالت الهَا روحي يَا سمرة يَا مْقَحْلَفة من يوم يومك مجوفة,2idjat 2ilkidre t3aayir 2ilmaghrafe kaalatilha ruu7i yaa samra yaa mka7lafe min yoom yoomik mdjawwafe,2ijaa 2ilqarde wuqaallafye maa til7ra ma ya qaruushufe ma ma ma qkarafe matin yill7afe,False,85,101,80-89,100-109,arabic_harakat
طَالِع,taali3,taali3,True,6,6,0-9,0-9,arabic_harakat
اِتْبَرَّج,2itbarraj,2itbarraj,True,10,9,10-19,0-9,arabic_harakat
اُكْمُر,2ukmur,2ukmur,True,7,6,0-9,0-9,arabic_harakat
اِبْرَص,2ibras,2ibras,True,7,6,0-9,0-9,arabic_harakat
مَغْمُوم,maghmuum,maghmuum,True,8,8,0-9,0-9,arabic_harakat
يِرْشِي,yirshi,yirshi,True,7,6,0-9,0-9,arabic_harakat
مَنْفُوس,manfuus,manfuus,True,8,7,0-9,0-9,arabic_harakat
يفَلِّت,yfallit,yfallit,True,7,7,0-9,0-9,arabic_harakat
تْدَهْوَل عَلَى عَينُه,2iddahwal 3ala 3eeno,2iddahwal 3aleen,False,22,20,20-29,20-29,arabic_harakat
يخَمِّس,ykhammis,ykhammis,True,7,8,0-9,0-9,arabic_harakat
حِرَاك,7iraak,7iraak,True,6,6,0-9,0-9,arabic_harakat
يِنْهَى,yinha,yinha,True,7,5,0-9,0-9,arabic_harakat
صَافَح,saafa7,saafa7,True,6,6,0-9,0-9,arabic_harakat
جَامَع,jaama3,jaama3,True,6,6,0-9,0-9,arabic_harakat
تْقَرْدَن,tqardan,tqardan,True,9,7,0-9,0-9,arabic_harakat
وِنِس,winis,winis,True,5,5,0-9,0-9,arabic_harakat
يِتْصَحَّح,yitsa77a7,yitsa77a7,True,10,9,10-19,0-9,arabic_harakat
اِسْكَالِة,2iskaale,2iskaale,True,10,8,10-19,0-9,arabic_harakat
بَاص,baas,baas,True,4,4,0-9,0-9,arabic_harakat
تْبَجَّح,tbajja7,tbadjdja7,False,8,7,0-9,0-9,arabic_harakat
يَسْمُو,yismu,yasmu,False,7,5,0-9,0-9,arabic_harakat
أَشِيل لُه بِزْرِة عَينِيه,2ashiillo bizrit 3inee,2ashiilo la binize,False,26,22,20-29,20-29,arabic_harakat
تَعْتَس,ta3tas,ta3tas,True,7,6,0-9,0-9,arabic_harakat
حُزَم,7uzam,7uzam,True,5,5,0-9,0-9,arabic_harakat
مْعَطْبِن,m3atbin,m3atbin,True,9,7,0-9,0-9,arabic_harakat
نَاك,naak,naak,True,4,4,0-9,0-9,arabic_harakat
خَجْلَان,khajlaan,khajlaan,True,8,8,0-9,0-9,arabic_harakat
يِتْفَضَّل,yitfaddal,yitfaddal,True,10,9,10-19,0-9,arabic_harakat
حَاجَج,7aajaj,7aajaj,True,6,6,0-9,0-9,arabic_harakat
اِتْطَابَش,2ittaabash,2ittaabash,True,10,10,10-19,10-19,arabic_harakat
اِتْعَاقَد,2it3aaqad,2it3aaqad,True,10,9,10-19,0-9,arabic_harakat
صَيَاعَة,sayaa3a,sayaa3a,True,8,7,0-9,0-9,arabic_harakat
طَايِل,taayil,taayil,True,6,6,0-9,0-9,arabic_harakat
كَوفَرْجِي,koofirji,koofarji,False,10,8,10-19,0-9,arabic_harakat
يِتْفَكَّك,yitfakkak,yitfakkak,True,10,9,10-19,0-9,arabic_harakat
وَبَّخ,wabbakh,wabbakh,True,6,7,0-9,0-9,arabic_harakat
يِخْرَس,yikhras,yikhras,True,7,7,0-9,0-9,arabic_harakat
أَكَل رَاسي,2akal raasi,2akal raasi,True,11,11,10-19,10-19,arabic_harakat
اِرْفُض,2irfud,2irfud,True,7,6,0-9,0-9,arabic_harakat
يِنْكَبّ,yinkabb,yinkabb,True,8,7,0-9,0-9,arabic_harakat
اِنْقَبَض,2inqabad,2inqabad,True,9,8,0-9,0-9,arabic_harakat
صِلِح,sili7,sili7,True,5,5,0-9,0-9,arabic_harakat
ثَقَّف,saqqaf,saqqaf,True,6,6,0-9,0-9,arabic_harakat
عَفَاف,3afaaf,3afaaf,True,6,6,0-9,0-9,arabic_harakat
أَكَلوَا وِجْهُه,2akalu wijho,2akal wijho,False,16,12,10-19,10-19,arabic_harakat
اِتْرَعْرَع,2itra3ra3,2itra3ra3,True,11,9,10-19,0-9,arabic_harakat
يِنْدِمِل,yindimil,yindimil,True,9,8,0-9,0-9,arabic_harakat
اِنْشِرِح,2inshiri7,2inshiri7,True,9,9,0-9,0-9,arabic_harakat
يِنْفِصِل,yinfisil,yinfisil,True,9,8,0-9,0-9,arabic_harakat
مَقْعَد,maq3ad,maq3ad,True,7,6,0-9,0-9,arabic_harakat
لَوَّع,lawwa3,lawwa3,True,6,6,0-9,0-9,arabic_harakat
يِتْكَايَف,yitkaayaf,yitkaayaf,True,10,9,10-19,0-9,arabic_harakat
كَوت,koot,koot,True,4,4,0-9,0-9,arabic_harakat
تْكَلَّف,tkallaf,tkallaf,True,8,7,0-9,0-9,arabic_harakat
يِتْنَقَّى,yitnaqqa,yitnaqqa,True,10,8,10-19,0-9,arabic_harakat
زِخِم,zikhim,zikhim,True,5,6,0-9,0-9,arabic_harakat
يثُور,ysuur,ysuur,True,5,5,0-9,0-9,arabic_harakat
قد طيز العقربَا,qadd tiiz 2il3aqrabe,qadd yizaa3 2ilqarb,False,15,20,10-19,20-29,arabic_harakat
عَلَى أُمّ,3ala 2umm,3ala 2ammu,False,10,9,10-19,0-9,arabic_harakat
قَابَل,qaabal,qaabal,True,6,6,0-9,0-9,arabic_harakat
مْصَومَع,msoomi3,msooma3,False,8,7,0-9,0-9,arabic_harakat
أَجْسَام,2ajsaam,2ajsaam,True,8,7,0-9,0-9,arabic_harakat
نُوَّاب,nuwwaab,nuwwaab,True,7,7,0-9,0-9,arabic_harakat
لُطّ,lutt,lutt,True,4,4,0-9,0-9,arabic_harakat
حِثِل,7ithil,7ithil,True,5,6,0-9,0-9,arabic_harakat
جَعْلَص,ja3las,ja3las,True,7,6,0-9,0-9,arabic_harakat
يْكَبِّر,ykabbir,ykabbir,True,8,7,0-9,0-9,arabic_harakat
اِتْرَيَّض,2itrayyad,2itrayyad,True,10,9,10-19,0-9,arabic_harakat
يحَنْدِق,y7andiq,y7andiq,True,8,7,0-9,0-9,arabic_harakat
يِطْحَش,yit7ash,yit7ash,True,7,7,0-9,0-9,arabic_harakat
بَخَّت,bakhkhat,bakhkhat,True,6,8,0-9,0-9,arabic_harakat
يِتْفَرْعَن,yitfar3an,yitfar3an,True,11,9,10-19,0-9,arabic_harakat
قَلَج,qaladj,qaladj,True,5,6,0-9,0-9,arabic_harakat
سردَاحي مِرْدَاحِي,sirdaa7i mirdaa7i,sirdaa7i mriid7i,False,18,17,10-19,10-19,arabic_harakat
مَنْشَر,manshar,manshar,True,7,7,0-9,0-9,arabic_harakat
اِلْحَس تتنعس,2il7as tatin3as,2il7ast tana3s,False,13,15,10-19,10-19,arabic_harakat
مُسْتَجَاب,mustajaab,mustajaab,True,10,9,10-19,0-9,arabic_harakat
يشَهِّد,yshahhid,yshahhid,True,7,8,0-9,0-9,arabic_harakat
تْدَقْلَج,2iddaqladj,2iddaqladj,True,9,10,0-9,10-19,arabic_harakat
دَمَّل,dammal,dammal,True,6,6,0-9,0-9,arabic_harakat
فَعَص,fa3as,fa3as,True,5,5,0-9,0-9,arabic_harakat
اِنْتِرِس,2intiris,2intiris,True,9,8,0-9,0-9,arabic_harakat
نَقْرِز,naqkriz,naqriz,False,7,7,0-9,0-9,arabic_harakat
هَبِّل,habbil,habbil,True,6,6,0-9,0-9,arabic_harakat
سَولَفِة,soolafe,soolafe,True,8,7,0-9,0-9,arabic_harakat
فَشِّق,fashshiq,fashshiq,True,6,8,0-9,0-9,arabic_harakat
كَرَّم,karram,karram,True,6,6,0-9,0-9,arabic_harakat
كُتَّاب,kuttaab,kuttaab,True,7,7,0-9,0-9,arabic_harakat
اِنْمِرِش,2inmirish,2inmirish,True,9,9,0-9,0-9,arabic_harakat
مَلَل,malal,malal,True,5,5,0-9,0-9,arabic_harakat
