source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
مُخَاطَرَة,mkhaatara,mukhaatara,False,10,9,10-19,0-9,levanti_harakat_prediction
قَاعْدِة,qaa3ida,qaa3de,False,8,7,0-9,0-9,levanti_harakat_prediction
اِنْسَخَط,2insikhit,2insakhat,False,9,9,0-9,0-9,levanti_harakat_prediction
اِهْجَم,2uhjum,2ihjim,False,7,6,0-9,0-9,levanti_harakat_prediction
نِمِل,nammal,nammil,False,5,6,0-9,0-9,levanti_harakat_prediction
دَقَمْش,daqmash,daqmish,False,7,7,0-9,0-9,levanti_harakat_prediction
رَانِخ,raanikh,raanikh,True,6,7,0-9,0-9,levanti_harakat_prediction
تْبَيُّن,tbayyan,tbayyan,True,8,7,0-9,0-9,levanti_harakat_prediction
مَعْجُون,ma3juun,ma3juun,True,8,7,0-9,0-9,levanti_harakat_prediction
بِظّ,buzz,bazz,False,4,4,0-9,0-9,levanti_harakat_prediction
مْفَتِّش,mufattish,mfattish,False,8,9,0-9,0-9,levanti_harakat_prediction
رْشُوف,rshuuf,rshuuf,True,6,6,0-9,0-9,levanti_harakat_prediction
مْسَقْسِق,msa2si2,msaqsi2,False,9,7,0-9,0-9,levanti_harakat_prediction
جُرْمَع,djarma3,jarma3,False,7,7,0-9,0-9,levanti_harakat_prediction
ثُوْمِيِّة,toomiyye,tuumiyye,False,10,8,10-19,0-9,levanti_harakat_prediction
تَعْلِيق,ta3liiq,ta3liiq,True,8,7,0-9,0-9,levanti_harakat_prediction
مَلَادِي,mlaadi,malaadi,False,8,6,0-9,0-9,levanti_harakat_prediction
آخِر طَرِز,2aakhir tarz,2aakhir tzar,False,10,12,10-19,10-19,levanti_harakat_prediction
شُرِع,shari3,sharri3,False,5,6,0-9,0-9,levanti_harakat_prediction
مَا بِيطْلَع الزَّيْت إِلَّا مِن كَثِر العَصِر,maa byitla3 2izzeet 2illa min kutr 2il3asir,maa bitil 2il3akrat 2ila min 2issaaalii 3izim 2in 2il,False,46,43,40-49,40-49,levanti_harakat_prediction
تَْلَبَّد,tlabbad,tlabbad,True,9,7,0-9,0-9,levanti_harakat_prediction
يْوَارِي,ywaari,ywaari,True,8,6,0-9,0-9,levanti_harakat_prediction
يِكْذِب,yikzib,yikzibyikdhdhib,False,7,6,0-9,0-9,levanti_harakat_prediction
شُرُوط,sharwat,sharwit,False,6,7,0-9,0-9,levanti_harakat_prediction
صيَانِة,siyaane,sayaane,False,7,7,0-9,0-9,levanti_harakat_prediction
خَشْش,khushash,khashshish,False,5,8,0-9,0-9,levanti_harakat_prediction
ذِيع,zii3,dii3,False,4,4,0-9,0-9,levanti_harakat_prediction
رُؤَى,ru2a,ra2a,False,5,4,0-9,0-9,levanti_harakat_prediction
بهُور,bahwar,bhuur,False,5,6,0-9,0-9,levanti_harakat_prediction
الْمَسْجِد الأَقْصَى,2ilmasjid 2ilaqsa,2ilmasja 2il2aqid,False,20,17,20-29,10-19,levanti_harakat_prediction
يُِرْبُط,yurbut,yurbut,True,8,6,0-9,0-9,levanti_harakat_prediction
يِبْحَش,yib7ash,yib7ash,True,7,7,0-9,0-9,levanti_harakat_prediction
تَسْبِيْلِة,tasbiile,tasbiile,True,11,8,10-19,0-9,levanti_harakat_prediction
تْسَاع,tisaa3,tsaa3,False,6,6,0-9,0-9,levanti_harakat_prediction
تَسَامُج,tsaamaj,tsaamaj,True,8,7,0-9,0-9,levanti_harakat_prediction
زَعُوق,za3wiqk,za3waqk,False,6,7,0-9,0-9,levanti_harakat_prediction
يِنْحَسِم,yin7isim,yin7isim,True,9,8,0-9,0-9,levanti_harakat_prediction
وِرِّك,wirik,warrik,False,6,5,0-9,0-9,levanti_harakat_prediction
دِيْر بَالَك عَلَيْه,diir baalak 3alee,diir balaak 3alee,False,20,17,20-29,10-19,levanti_harakat_prediction
شَيْخ الْمَحْشِي,sheekh 2ilma7shi,sheekh 2ilma7iish,False,16,16,10-19,10-19,levanti_harakat_prediction
يِسْتَعْلِم,yista3lim,yista3lim,True,11,9,10-19,0-9,levanti_harakat_prediction
يجُرُش,yijrush,yjarrish,False,6,7,0-9,0-9,levanti_harakat_prediction
طوْف,toof,tawwif,False,4,4,0-9,0-9,levanti_harakat_prediction
سْنَامِة,sanaame,snaame,False,8,7,0-9,0-9,levanti_harakat_prediction
الْوَلَد الْعَاطِل بِكَسِّر الْخَاطِر,2ilwalad 2il3aatil biksir 2ilkhaatir,2ilwala daar milkhattil bissak,False,37,36,30-39,30-39,levanti_harakat_prediction
حَلْبِة,7albe,7albe,True,7,5,0-9,0-9,levanti_harakat_prediction
اِتْوَصَّل,2itwassal,2itwassal,True,10,9,10-19,0-9,levanti_harakat_prediction
مَاكْنِة,maakina,maakine,False,8,7,0-9,0-9,levanti_harakat_prediction
فْوَاشِة,fawwaashe,fawwaashe,True,8,9,0-9,0-9,levanti_harakat_prediction
مَهْبُوْل,mahbuul,mahbuul,True,9,7,0-9,0-9,levanti_harakat_prediction
عَبَر,3abbir,3abbir,True,5,6,0-9,0-9,levanti_harakat_prediction
اِبْتِلِي,2ibtali,2ibtili,False,9,7,0-9,0-9,levanti_harakat_prediction
أَبْنَاء,2abnaa2,2abnaa2,True,8,7,0-9,0-9,levanti_harakat_prediction
صُور,suwar,sawwir,False,4,5,0-9,0-9,levanti_harakat_prediction
نِيْجَارَا,niigaara,niijaar,False,10,8,10-19,0-9,levanti_harakat_prediction
يبَرِّر,ybarrir,ybarrir,True,7,7,0-9,0-9,levanti_harakat_prediction
سِتِّيْن نَيْلِة,sittiin niile,sittiin niile,True,16,13,10-19,10-19,levanti_harakat_prediction
رِحِل,ra77al,ra77il,False,5,6,0-9,0-9,levanti_harakat_prediction
يُوبَّخ,ywabbikh,ywabbikh,True,7,8,0-9,0-9,levanti_harakat_prediction
بِدَائِي,bidaa2i,bidaa2i,True,8,7,0-9,0-9,levanti_harakat_prediction
اِسْتَدْفَى,2istadfa,2istadfa,True,11,8,10-19,0-9,levanti_harakat_prediction
مْقَاطِع,magaati3,maqaati3,False,8,8,0-9,0-9,levanti_harakat_prediction
حِرض,7arrid,7arad,False,4,6,0-9,0-9,levanti_harakat_prediction
اِسْتِحْسَان,2ista7saan,2isti7saan,False,12,10,10-19,10-19,levanti_harakat_prediction
شَرَف,sharraf,sharaf,False,5,7,0-9,0-9,levanti_harakat_prediction
غَاب,ghaab,ghaab,True,4,5,0-9,0-9,levanti_harakat_prediction
نفخ,nafakh,naffakh,False,3,6,0-9,0-9,levanti_harakat_prediction
قَرْقِيع,qurqee3kurkee3,qarqii3kii3,False,8,14,0-9,10-19,levanti_harakat_prediction
ضَارِب,daarab,daarib,False,6,6,0-9,0-9,levanti_harakat_prediction
اِنْعِش,2in3ish,2in3ish,True,7,7,0-9,0-9,levanti_harakat_prediction
اِنْكَوَى,2inkawa,2inkawa,True,9,7,0-9,0-9,levanti_harakat_prediction
يِتْبَكلِش,yitbaklash,yitbaklash,True,10,10,10-19,10-19,levanti_harakat_prediction
يِنرِفِع,yinrifi3,yinrifi3,True,8,8,0-9,0-9,levanti_harakat_prediction
إِجْعِي,2ij3i,2ij3i,True,7,5,0-9,0-9,levanti_harakat_prediction
كَعَاكِيش,ka3aakiish,ka3aakiish,True,9,10,0-9,10-19,levanti_harakat_prediction
طَقْطَق,tuqtuq,taqtaq,False,7,6,0-9,0-9,levanti_harakat_prediction
رَغِب,raghghib,raghghab,False,5,8,0-9,0-9,levanti_harakat_prediction
بَلَاكِيْن,balakiin,balaakiin,False,10,8,10-19,0-9,levanti_harakat_prediction
اِتْعَبَّى,2it3abba,2it3abba,True,10,8,10-19,0-9,levanti_harakat_prediction
تِدْشدِش,2iddashdash,2iddashdash,True,8,11,0-9,10-19,levanti_harakat_prediction
طَمّ,tamm,tamm,True,4,4,0-9,0-9,levanti_harakat_prediction
يغْصُب,yighsib,yghassib,False,6,7,0-9,0-9,levanti_harakat_prediction
حِصِن,7assan,7assin,False,5,6,0-9,0-9,levanti_harakat_prediction
احلِّي,2i7li,2i7li,True,6,5,0-9,0-9,levanti_harakat_prediction
اِخْشَع,2ikhsha3,2ikhsha3,True,7,8,0-9,0-9,levanti_harakat_prediction
رِيْش,riish,rayyish,False,5,5,0-9,0-9,levanti_harakat_prediction
لَقَط,laqqat,laqqat,True,5,6,0-9,0-9,levanti_harakat_prediction
مَصَاروة,masaarwe,msaawara,False,8,8,0-9,0-9,levanti_harakat_prediction
دَقْمِة,duqme,daqme,False,7,5,0-9,0-9,levanti_harakat_prediction
يِنْطّلِي,yintili,yintili,True,9,7,0-9,0-9,levanti_harakat_prediction
ضِبّ,dubb,dabb,False,4,4,0-9,0-9,levanti_harakat_prediction
يِسْلُِّك,ysallik,ysallik,True,9,7,0-9,0-9,levanti_harakat_prediction
صِغْرَة,sughra,szghara,False,7,6,0-9,0-9,levanti_harakat_prediction
تْعَلُّم,t3allam,t3allam,True,8,7,0-9,0-9,levanti_harakat_prediction
يْؤَجِّل,y2ajjil,y2ajjil,True,8,7,0-9,0-9,levanti_harakat_prediction
قتَبا,qatba,qataab,False,5,5,0-9,0-9,levanti_harakat_prediction
تَعَدُّد,ta3uddud,t3addad,False,8,8,0-9,0-9,levanti_harakat_prediction
شَطِر,shatir,shattir,False,5,6,0-9,0-9,levanti_harakat_prediction
مِش مَالِي عَيّن,mish maali 3een,mish maali 3een,True,16,15,10-19,10-19,levanti_harakat_prediction
يِتْفِقُه,yitfaqqah,yitfaqqah,True,9,9,0-9,0-9,levanti_harakat_prediction
نَزْلِة,nazle,nazle,True,7,5,0-9,0-9,levanti_harakat_prediction
وَجْهُه مَخْطُوف,wijho makhtuuf,wijho makhtfuuf,False,16,14,10-19,10-19,levanti_harakat_prediction
غَنَم,ghanam,ghannim,False,5,6,0-9,0-9,levanti_harakat_prediction
حَصَالِة,7assaale,7asaale,False,8,8,0-9,0-9,levanti_harakat_prediction
إِنْحِرَاف,2in7iraaf,2in7iraaf,True,10,9,10-19,0-9,levanti_harakat_prediction
خِلاف,khilaaf,khilaaf,True,5,7,0-9,0-9,levanti_harakat_prediction
تَعْبِير,ta3biir,ta3biir,True,8,7,0-9,0-9,levanti_harakat_prediction
اُحْذِف,2i7zif,2i7zif,True,7,6,0-9,0-9,levanti_harakat_prediction
يِتْخَيَّب,yitkhayyab,yitkhayyab,True,10,10,10-19,10-19,levanti_harakat_prediction
قُلِّل,qulal,qallil,False,6,5,0-9,0-9,levanti_harakat_prediction
تَوَارِيْخ,tawaariikh,tawaariikh,True,10,10,10-19,10-19,levanti_harakat_prediction
يِزْرُم,yizram,yuzrum,False,7,6,0-9,0-9,levanti_harakat_prediction
مِسْتَنْظِف,mistandif,mustandif,False,11,9,10-19,0-9,levanti_harakat_prediction
يَوْم الطَّحْنِة,yoom 2itta7ne,yoom 2itta7le,False,16,13,10-19,10-19,levanti_harakat_prediction
اِسْتَلَقَى,2istalaqqa,2istalqa,False,11,10,10-19,10-19,levanti_harakat_prediction
اِنْكَشَح,2inkishi7,2inkasha7,False,9,9,0-9,0-9,levanti_harakat_prediction
هَبُّو,habu,habu,True,6,4,0-9,0-9,levanti_harakat_prediction
اِنْسَمَط,2insimit,2insamat,False,9,8,0-9,0-9,levanti_harakat_prediction
تَلَاحُم,tlaa7am,tlaa7am,True,8,7,0-9,0-9,levanti_harakat_prediction
عَجِز,3ajjaz,3ajjiz,False,5,6,0-9,0-9,levanti_harakat_prediction
بَزَّازِة,bazzaaze,bazzaaze,True,9,8,0-9,0-9,levanti_harakat_prediction
خوْصَة,khuusa,khoosa,False,6,6,0-9,0-9,levanti_harakat_prediction
حْرَّاث,7raath,7raas,False,7,6,0-9,0-9,levanti_harakat_prediction
صَايِر مِثْل البَلُّوْنَِة,saayir mitil 2ilballoone,saayrim 2ittil 2ilbuun,False,26,24,20-29,20-29,levanti_harakat_prediction
دَانِي,daani,daani,True,6,5,0-9,0-9,levanti_harakat_prediction
اِتْفَرَّز,2itfarraz,2itfarraz,True,10,9,10-19,0-9,levanti_harakat_prediction
صَابُوْنِة نَابِلسِيِّة,saabuune naabulsiyye,saabuunit 2innissabiyye,False,23,20,20-29,20-29,levanti_harakat_prediction
تْوَعَّد,twa33ad,twa33ad,True,8,7,0-9,0-9,levanti_harakat_prediction
عَطَايَا,3ataaya,3ataaya,True,8,7,0-9,0-9,levanti_harakat_prediction
يُهْبُط,yhabbit,yhabbit,True,7,7,0-9,0-9,levanti_harakat_prediction
يَعْلَن,yi3lin,y3allin,False,7,6,0-9,0-9,levanti_harakat_prediction
يِبْقَى,yibqa,yibqa,True,7,5,0-9,0-9,levanti_harakat_prediction
زَيّ الْبِفْتِة,zayy 2ilbafte,zayy 2ilbitfe,False,15,13,10-19,10-19,levanti_harakat_prediction
سْبَاط,subbaat,sbaat,False,6,7,0-9,0-9,levanti_harakat_prediction
عَقْلُه بْيْوَزِّن بَلَد,3aqlo byuuzin balad,3aqalo byuuzid binal,False,24,19,20-29,10-19,levanti_harakat_prediction
كَرْكَر,karkar,karkir,False,7,6,0-9,0-9,levanti_harakat_prediction
يِنْتِش,yuntush,yintashsh,False,7,7,0-9,0-9,levanti_harakat_prediction
يِحْلْقِم,y7alqim,y7alqim,True,9,7,0-9,0-9,levanti_harakat_prediction
نُوْد,nuud,nawwid,False,5,4,0-9,0-9,levanti_harakat_prediction
أَوْغَاد,2awghaad,2awghaad,True,8,8,0-9,0-9,levanti_harakat_prediction
سفْلُق,safliq,safliq,True,6,6,0-9,0-9,levanti_harakat_prediction
اِرْزِق,2irzuq,2irzuq,True,7,6,0-9,0-9,levanti_harakat_prediction
يَبَخت,ybakhkhit,ybakhkhit,True,6,9,0-9,0-9,levanti_harakat_prediction
سِخِف,sakhkhif,sakhkhif,True,5,8,0-9,0-9,levanti_harakat_prediction
ظُلُم,zallam,zallam,True,5,6,0-9,0-9,levanti_harakat_prediction
تَأْخِيْر,ta2khiir,ta2khiir,True,9,8,0-9,0-9,levanti_harakat_prediction
يِنْفِرِج,yinfirij,yinfirij,True,9,8,0-9,0-9,levanti_harakat_prediction
يِمْحَر,yma77ir,yim7ar,False,7,7,0-9,0-9,levanti_harakat_prediction
سلْكِي,silki,salki,False,6,5,0-9,0-9,levanti_harakat_prediction
شَايِط,shaayit,shaayit,True,6,7,0-9,0-9,levanti_harakat_prediction
اِتْدَرون,2iddarwan,2iddarwan,True,9,9,0-9,0-9,levanti_harakat_prediction
يِرْحَل,yra77il,yir7al,False,7,7,0-9,0-9,levanti_harakat_prediction
مُجْتَمَع,mujtama3,mujtami3,False,9,8,0-9,0-9,levanti_harakat_prediction
قُصَّيْب,qusseeb,qassiib,False,8,7,0-9,0-9,levanti_harakat_prediction
تِسْتُر,tsattar,tsattar,True,7,7,0-9,0-9,levanti_harakat_prediction
يِلْحَش,yil7ash,yil7ash,True,7,7,0-9,0-9,levanti_harakat_prediction
عَطِن,3attin,3attin,True,5,6,0-9,0-9,levanti_harakat_prediction
اِتْسَلْبَط,2itsalbat,2itsalbat,True,11,9,10-19,0-9,levanti_harakat_prediction
اِرْتِبَاك,2irtibaak,2irtibaak,True,10,9,10-19,0-9,levanti_harakat_prediction
تَرْمِيش,tarmiish,tarmiish,True,8,8,0-9,0-9,levanti_harakat_prediction
كْوَاز,kwaaz,kwaaz,True,6,5,0-9,0-9,levanti_harakat_prediction
يِتْحَامَى,yit7aama,yit7aama,True,10,8,10-19,0-9,levanti_harakat_prediction
تْحَزْلَط,t7azlat,t7azlat,True,9,7,0-9,0-9,levanti_harakat_prediction
بِطَاقَة,bitaaqa,bitaaqa,True,8,7,0-9,0-9,levanti_harakat_prediction
كْلَاكِيع,kalaakii3,kalaakii3,True,9,9,0-9,0-9,levanti_harakat_prediction
لَبْخَِة,labkha,labkha,True,8,6,0-9,0-9,levanti_harakat_prediction
إِلْغَاء,2ilghaa2,2ilghaa2,True,8,8,0-9,0-9,levanti_harakat_prediction
جوَارِي,jawaari,jawaari,True,7,7,0-9,0-9,levanti_harakat_prediction
صِيْنِيَّة,siiniyye,siiniyye,True,10,8,10-19,0-9,levanti_harakat_prediction
اِرْتَبَط,2irtabat,2irtabat,True,9,8,0-9,0-9,levanti_harakat_prediction
أَدْيَان,2adyaan,2adyaan,True,8,7,0-9,0-9,levanti_harakat_prediction
يِعْتِرِس,y3atris,yi3tiris,False,9,7,0-9,0-9,levanti_harakat_prediction
اُشْكُر,2ushkur,2ushkur,True,7,7,0-9,0-9,levanti_harakat_prediction
مِتْحَمِّم,mit7ammim,mit7ammim,True,10,9,10-19,0-9,levanti_harakat_prediction
افِّقش,2ufqush,2ifqish,False,6,7,0-9,0-9,levanti_harakat_prediction
شَفْطَة,shafta,shafta,True,7,6,0-9,0-9,levanti_harakat_prediction
زَرْقَل,zargal,zargil,False,7,6,0-9,0-9,levanti_harakat_prediction
مُخْطِئ,mikhti2,mukhta2,False,7,7,0-9,0-9,levanti_harakat_prediction
سِبِت,sabt,sabbit,False,5,4,0-9,0-9,levanti_harakat_prediction
اتْسَنْفَر,2itsanfar,2itsanfar,True,10,9,10-19,0-9,levanti_harakat_prediction
كِثِر,kutur,kattar,False,5,5,0-9,0-9,levanti_harakat_prediction
حَوْلَب,7oolib,7oolib,True,7,6,0-9,0-9,levanti_harakat_prediction
كَعَيْكْلِي,tsh3eetshli,ka3iikili,False,11,11,10-19,10-19,levanti_harakat_prediction
صَيْبَعَة,seeba3a,seeba3a,True,9,7,0-9,0-9,levanti_harakat_prediction
تْخَلَّى,takhalla,tkhalla,False,8,8,0-9,0-9,levanti_harakat_prediction
دَفْتَر خَرْطُوْش,daftar khartuush,daftar khartuush,True,17,16,10-19,10-19,levanti_harakat_prediction
حِفِّة,7iffe,7iffe,True,6,5,0-9,0-9,levanti_harakat_prediction
اِتْجَذْمَر,2itdjadhmar,2itdjadhmar,True,11,11,10-19,10-19,levanti_harakat_prediction
أَجْودِة,2ajwide,2ajwade,False,8,7,0-9,0-9,levanti_harakat_prediction
اِسْتَحْقَر,2istaqar,2ista7qir,False,11,8,10-19,0-9,levanti_harakat_prediction
ميْطِن,meetan,maytin,False,6,6,0-9,0-9,levanti_harakat_prediction
مِتْوَفِّي,mitwaffi,mitwaffi,True,10,8,10-19,0-9,levanti_harakat_prediction
يُوْفَد,yuufid,ywaffid,False,7,6,0-9,0-9,levanti_harakat_prediction
مَاعِنْدُه ذِقِن مْمَشَّطَة,maa3indo diqin 2immashshatta,maa3indo shaqit min,False,27,28,20-29,20-29,levanti_harakat_prediction
يِخْلَع,ykhalli3,yikhla3,False,7,8,0-9,0-9,levanti_harakat_prediction
فِقّى,faqa,faqqa,False,5,4,0-9,0-9,levanti_harakat_prediction
بْضَاعَة,bdaa3a,bdaa3a,True,8,6,0-9,0-9,levanti_harakat_prediction
فَرْجَاهَا العَجَب,farjaaha 2il3ajab,farjaah 2il3ab,False,18,17,10-19,10-19,levanti_harakat_prediction
مُصَاب,musaab,musaab,True,6,6,0-9,0-9,levanti_harakat_prediction
طَرْبِق,tarbiq,tarbiq,True,7,6,0-9,0-9,levanti_harakat_prediction
يِحْجِز,yu7juz,yi7jiz,False,7,6,0-9,0-9,levanti_harakat_prediction
أَوَّل الرَّقِيْص حَجْلَان,2awwal 2irruqees 7adjalaan,2awwal 2irriljaan 2ilisa7,False,26,26,20-29,20-29,levanti_harakat_prediction
شُخْبط,shakhbit,shakhtab,False,6,8,0-9,0-9,levanti_harakat_prediction
جَاح,jaa7,jaa7,True,4,4,0-9,0-9,levanti_harakat_prediction
فَارِد صِدْرُه,faarid sidro,faarid sido,False,14,12,10-19,10-19,levanti_harakat_prediction
اِبْلَع,2ibla3,2ibla3,True,7,6,0-9,0-9,levanti_harakat_prediction
اِتْخَلُوع,2itkhalwa3,2itkhalwa3,True,10,10,10-19,10-19,levanti_harakat_prediction
يِمْتِن,ymattin,yimtin,False,7,7,0-9,0-9,levanti_harakat_prediction
دَبَّس الرُّمَّان,dibs 2irrumaan,dabbas 2irraamun,False,17,14,10-19,10-19,levanti_harakat_prediction
اُؤْجِر,2u2jar,2u2jur,False,7,6,0-9,0-9,levanti_harakat_prediction
صَفَّارَة,suffaara,saffaara,False,9,8,0-9,0-9,levanti_harakat_prediction
أَسْرَى,2asra,2asra,True,7,5,0-9,0-9,levanti_harakat_prediction
فَجَر,fajjar,fajjar,True,5,6,0-9,0-9,levanti_harakat_prediction
يِسْمَد,ysammid,yismad,False,7,7,0-9,0-9,levanti_harakat_prediction
يِسْعدُن,ysa3din,yis3idin,False,8,7,0-9,0-9,levanti_harakat_prediction
اتْمَنْكَر,2itmankar,2itmankar,True,10,9,10-19,0-9,levanti_harakat_prediction
يِتْجَنَّد,yitjannad,yitjannad,True,10,9,10-19,0-9,levanti_harakat_prediction
بِتْلِت وْبْتِعْجِن,bitlitt wubti3jin,bitlatw bitbi3jin,False,19,17,10-19,10-19,levanti_harakat_prediction
نْشُوف وَجِه رَبّْنَا,nshuuf wijih rabnaa,nashuuf wijir binaab,False,21,19,20-29,10-19,levanti_harakat_prediction
تَحْذِير,ta7ziir,ta7ziir,True,8,7,0-9,0-9,levanti_harakat_prediction
يْفَرْفِط,yfarfit,yfarfit,True,9,7,0-9,0-9,levanti_harakat_prediction
أَرْبَاح,2arbaa7,2arbaa7,True,8,7,0-9,0-9,levanti_harakat_prediction
لَا يِفقّه شِي,laa yifqah shii,laa yifshiq shi,False,14,15,10-19,10-19,levanti_harakat_prediction
فَهْلَقَة,fahlaqa,fahlaqa,True,9,7,0-9,0-9,levanti_harakat_prediction
شِهِد,shahhad,shahhid,False,5,7,0-9,0-9,levanti_harakat_prediction
اِكْرُِش,2ukrush,2ikrish,False,8,7,0-9,0-9,levanti_harakat_prediction
الزَّمّ,2ilzam,2ilzim,False,7,6,0-9,0-9,levanti_harakat_prediction
يِتْطَاوَق,yittaawaq,yittaawaq,True,10,9,10-19,0-9,levanti_harakat_prediction
مَصْرُوْف,masruuf,masruuf,True,9,7,0-9,0-9,levanti_harakat_prediction
يِسْفُّه,ysaffih,ysaffih,True,8,7,0-9,0-9,levanti_harakat_prediction
يْفَطِّس,yfattis,yfattis,True,8,7,0-9,0-9,levanti_harakat_prediction
غِيْرَان,ghayraan,ghiiraan,False,8,8,0-9,0-9,levanti_harakat_prediction
اِتْغَشْمِن,2itghashman,2itghashman,True,11,11,10-19,10-19,levanti_harakat_prediction
قتَالِي,qitaali,qataali,False,7,7,0-9,0-9,levanti_harakat_prediction
يِتْرَافَع,yitraafa3,yitraafa3,True,10,9,10-19,0-9,levanti_harakat_prediction
مَجِد,majjid,majjid,True,5,6,0-9,0-9,levanti_harakat_prediction
يَدَّيْك,ydayyik,ydayyik,True,8,7,0-9,0-9,levanti_harakat_prediction
جَلْطَة,jalta,jalta,True,7,5,0-9,0-9,levanti_harakat_prediction
اِتْوَدَّد,2itwaddad,2itwaddad,True,10,9,10-19,0-9,levanti_harakat_prediction
يِتْطَعَّم,yitta33am,yitta33am,True,10,9,10-19,0-9,levanti_harakat_prediction
مْقَحْمِز,mka7miz,mqka7miz,False,9,7,0-9,0-9,levanti_harakat_prediction
تَفْرِيْز,tafriiz,tafriiz,True,9,7,0-9,0-9,levanti_harakat_prediction
رمَال,rimaal,rmaal,False,5,6,0-9,0-9,levanti_harakat_prediction
اُحْظُر,2u7zur,2u7zur,True,7,6,0-9,0-9,levanti_harakat_prediction
حَقَائِق,7aqaa2iq,7aqaa2iq,True,8,8,0-9,0-9,levanti_harakat_prediction
عَيْب عَشْوَارْبُه,3eeb 3ashawaarbo,3eeb 3ashuurhabo,False,18,16,10-19,10-19,levanti_harakat_prediction
يِقْري,yqkgarri,yqarri,False,6,8,0-9,0-9,levanti_harakat_prediction
صَلَع,salla3,salli3,False,5,6,0-9,0-9,levanti_harakat_prediction
اِنْحَقّ,2in7aqq,2in7aqq,True,8,7,0-9,0-9,levanti_harakat_prediction
زَابِل,zaabil,zaabil,True,6,6,0-9,0-9,levanti_harakat_prediction
جَمْرَة الْمَيّ,jamrit 2ilmayy,jamra 2ilmiyye,False,15,14,10-19,10-19,levanti_harakat_prediction
اِتْحَزَّب,2it7azzab,2it7azzab,True,10,9,10-19,0-9,levanti_harakat_prediction
أَسْنَان,2asnaan,2asnaan,True,8,7,0-9,0-9,levanti_harakat_prediction
أَخْطَأ,2akhta2,2akhta2,True,7,7,0-9,0-9,levanti_harakat_prediction
كُوْم لَحِم,koom la7im,koom la7im,True,11,10,10-19,10-19,levanti_harakat_prediction
اِسْتِعْصَام,2isti3saam,2isti3saam,True,12,10,10-19,10-19,levanti_harakat_prediction
غمِي,ghimi,ghammi,False,4,5,0-9,0-9,levanti_harakat_prediction
أَعْشَاش,2a3shaash,2a3shaash,True,8,9,0-9,0-9,levanti_harakat_prediction
حْبُّوب اللِّقَاح,7buub 2illuqaa7,7abbuub 2ilqq,False,17,15,10-19,10-19,levanti_harakat_prediction
يَجُوْد,yjawwid,yjawwid,True,7,7,0-9,0-9,levanti_harakat_prediction
نَقِي,naqqi,naqi,False,5,5,0-9,0-9,levanti_harakat_prediction
ممَرْدِغ,2immardigh,mmradrigh,False,8,10,0-9,10-19,levanti_harakat_prediction
ضِنّى,dana,dana,True,5,4,0-9,0-9,levanti_harakat_prediction
ذَبِيْحَة الأَسَاس,dbii7it 2il2asaas,2abii7aaz 2il2asase,False,18,17,10-19,10-19,levanti_harakat_prediction
فْلُوْتِي,faluuti,faltuuti,False,9,7,0-9,0-9,levanti_harakat_prediction
يْكَابِر,ykaabir,ykaabir,True,8,7,0-9,0-9,levanti_harakat_prediction
يْحَوِّس,y7uus,y7awwis,False,8,5,0-9,0-9,levanti_harakat_prediction
اِنْخَطَف,2inkhataf,2inkhataf,True,9,9,0-9,0-9,levanti_harakat_prediction
تَحْوِيش,ta7wiish,ta7wiish,True,8,8,0-9,0-9,levanti_harakat_prediction
يسْتُر,ysattir,ysattir,True,6,7,0-9,0-9,levanti_harakat_prediction
يِشْفِي,yishfi,yishfi,True,7,6,0-9,0-9,levanti_harakat_prediction
كَعْبَل,ka3bal,ka3bal,True,7,6,0-9,0-9,levanti_harakat_prediction
زَرْقَا,zarqa,zarga,False,7,5,0-9,0-9,levanti_harakat_prediction
صَبَّارَة بِرْكِة,subbaarit barake,sabbaarit kabra,False,17,16,10-19,10-19,levanti_harakat_prediction
شَرْد,sharrid,sharrid,True,5,7,0-9,0-9,levanti_harakat_prediction
اِتْعَازَم,2it3aazam,2it3aazam,True,10,9,10-19,0-9,levanti_harakat_prediction
يَعِجّ,y3idjdj,y3ijj,False,6,7,0-9,0-9,levanti_harakat_prediction
فُصُوْص,fsuus,fusuus,False,7,5,0-9,0-9,levanti_harakat_prediction
إِقْرَار,2iqraar,2iqraar,True,8,7,0-9,0-9,levanti_harakat_prediction
خُنْفُسَاء,khunfasa,khunfasaa2,False,10,8,10-19,0-9,levanti_harakat_prediction
مْنَوَّر,mnawwir,mnawwir,True,8,7,0-9,0-9,levanti_harakat_prediction
تْلَوَّق,tlawwaq,tlawwaq,True,8,7,0-9,0-9,levanti_harakat_prediction
سَاحَة,saa7a,saa7a,True,6,5,0-9,0-9,levanti_harakat_prediction
مُخَْبَّز,makhbaz,mkhabbiz,False,9,7,0-9,0-9,levanti_harakat_prediction
يِتْكَشَّف,yitkashshaf,yitkashshaf,True,10,11,10-19,10-19,levanti_harakat_prediction
يِجْهَر,yijhar,yijhar,True,7,6,0-9,0-9,levanti_harakat_prediction
غَابِة,ghaabe,ghaabe,True,6,6,0-9,0-9,levanti_harakat_prediction
إِصْلَاحِي,2islaa7i,2islaa7i,True,10,8,10-19,0-9,levanti_harakat_prediction
يِسَرْقِط,ysarkit,ysarkit,True,9,7,0-9,0-9,levanti_harakat_prediction
